Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Reggie Lewis,23,BOS,SF,81,57,32.8,7.5,15.3,.486,0.0,0.3,.136,7.4,15.1,.493,.488,3.5,4.5,.787,1.4,3.2,4.7,2.7,1.5,0.9,1.8,3.2,18.5,
Isiah Thomas,27,DET,PG,80,76,36.6,7.1,15.3,.464,0.4,1.5,.273,6.7,13.8,.485,.477,3.6,4.4,.818,0.6,2.8,3.4,8.3,1.7,0.3,3.7,2.6,18.2,"MVP-17,AS"
Kevin Duckworth,24,POR,C,79,79,33.7,7.0,14.7,.477,0.0,0.0,.000,7.0,14.7,.478,.477,4.1,5.4,.757,3.1,4.9,8.0,0.8,0.7,0.6,2.5,3.8,18.1,AS
Ken Norman,24,LAC,SF,80,79,37.8,8.0,15.9,.502,0.1,0.3,.190,7.9,15.6,.507,.504,2.1,3.4,.630,3.1,5.3,8.3,3.5,1.3,0.8,2.6,2.8,18.1,
Terry Porter,25,POR,PG,81,81,38.3,6.7,14.1,.471,1.0,2.7,.361,5.7,11.4,.497,.506,3.4,4.0,.840,1.0,3.5,4.5,9.5,1.8,0.1,3.1,2.3,17.7,
Ricky Pierce,29,MIL,SG,75,4,27.7,7.0,13.6,.518,0.1,0.5,.222,6.9,13.1,.529,.522,3.4,4.0,.859,1.1,1.5,2.6,2.1,1.0,0.3,1.5,2.6,17.6,6MOY-6
Danny Ainge,29,2TM,PG,73,54,32.6,6.6,14.4,.457,1.6,4.2,.380,5.0,10.2,.488,.512,2.8,3.3,.854,1.0,2.5,3.5,5.5,1.3,0.1,2.0,2.5,17.5,
Wayman Tisdale,24,2TM,PF,79,35,30.8,6.7,13.1,.514,0.0,0.1,.000,6.7,13.1,.516,.514,4.0,5.2,.773,2.4,5.3,7.7,1.6,0.7,0.7,2.2,3.7,17.5,
Jerome Kersey,26,POR,SF,76,76,35.7,7.0,15.0,.469,0.1,0.3,.286,6.9,14.7,.472,.471,3.4,4.9,.694,3.2,5.0,8.3,3.2,1.8,1.1,2.2,3.6,17.5,
Derek Harper,27,DAL,PG,81,81,36.6,6.6,13.9,.477,1.2,3.4,.356,5.4,10.5,.517,.521,2.8,3.5,.806,0.6,2.2,2.8,7.0,2.1,0.5,2.5,2.7,17.3,
Alvin Robertson,26,SAS,SG,65,65,35.2,7.2,14.8,.483,0.1,0.7,.200,7.0,14.1,.497,.488,2.8,3.9,.723,2.4,3.5,5.9,6.0,3.0,0.6,3.6,4.0,17.3,DEF2
Kenny Smith,23,SAC,PG,81,81,38.8,6.8,14.6,.462,0.6,1.6,.359,6.2,13.0,.475,.482,3.2,4.4,.737,0.6,2.2,2.8,7.7,1.3,0.1,3.1,2.1,17.3,
Roy Tarpley,24,DAL,PF,19,6,31.1,6.9,12.7,.541,0.0,0.1,.000,6.9,12.7,.544,.541,3.5,5.1,.688,4.1,7.4,11.5,0.9,1.5,1.6,2.4,3.7,17.3,
Joe Dumars,25,DET,SG,69,67,34.9,6.6,13.1,.505,0.2,0.4,.483,6.4,12.7,.506,.513,3.8,4.4,.850,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2,"MVP-17,DEF1"
Mike Gminski,29,PHI,C,82,82,33.4,6.8,14.2,.477,0.0,0.1,.000,6.8,14.1,.479,.477,3.6,4.2,.871,2.6,6.8,9.4,1.7,0.6,1.3,1.6,1.7,17.2,
Larry Nance,29,CLE,PF,73,72,34.6,6.8,12.6,.539,0.0,0.1,.000,6.8,12.5,.541,.539,3.7,4.6,.799,2.1,5.8,8.0,2.2,0.8,2.8,1.6,2.5,17.2,"MVP-13,AS,DEF1"
John Stockton,26,UTA,PG,82,82,38.7,6.1,11.3,.538,0.2,0.8,.242,5.9,10.5,.561,.547,4.8,5.5,.863,1.0,2.0,3.0,13.6,3.2,0.2,3.8,2.9,17.1,"MVP-7,AS,NBA2,DEF2"
Rex Chapman,21,CHH,SG,75,44,29.6,7.0,16.9,.414,0.8,2.5,.314,6.2,14.4,.431,.437,2.1,2.6,.795,1.0,1.5,2.5,2.3,0.9,0.3,1.5,2.2,16.9,
Mark Jackson,23,NYK,PG,72,72,34.4,6.7,14.2,.467,1.1,3.3,.338,5.5,10.9,.507,.507,2.5,3.6,.698,1.5,3.3,4.7,8.6,1.9,0.1,3.1,2.3,16.9,AS
Danny Manning,22,LAC,PF,26,18,36.5,6.8,13.8,.494,0.0,0.2,.200,6.8,13.6,.499,.496,3.0,4.0,.767,2.7,3.9,6.6,3.1,1.7,1.0,3.6,3.4,16.7,
Otis Thorpe,26,HOU,PF,82,82,38.2,6.4,11.7,.542,0.0,0.0,.000,6.4,11.7,.543,.542,4.0,5.5,.729,3.3,6.3,9.6,2.5,1.0,0.5,2.7,3.2,16.7,
Benoit Benjamin,24,LAC,C,79,62,32.7,6.2,11.5,.541,0.0,0.0,.000,6.2,11.5,.543,.541,4.0,5.4,.744,2.1,6.7,8.8,2.0,0.7,2.8,3.0,2.8,16.4,
Charles Smith,23,LAC,PF,71,56,30.4,6.1,12.4,.495,0.0,0.0,.000,6.1,12.3,.497,.495,4.0,5.5,.725,2.4,4.1,6.5,1.5,1.0,1.3,2.1,3.8,16.3,
Ron Anderson,30,PHI,SF,82,12,31.9,6.9,14.0,.491,0.0,0.1,.182,6.9,13.9,.494,.492,2.4,2.8,.856,2.0,2.9,5.0,1.7,0.9,0.3,1.5,2.0,16.2,6MOY-6
Quintin Dailey,28,LAC,SG,69,51,25.0,6.5,14.0,.465,0.0,0.1,.111,6.5,13.8,.468,.465,3.1,4.1,.759,1.0,2.0,3.0,2.2,1.3,0.1,1.8,2.2,16.1,
Roy Hinson,27,NJN,SF,82,39,31.0,6.0,12.5,.482,0.0,0.0,.000,6.0,12.5,.483,.482,3.9,5.1,.757,1.9,4.5,6.4,0.9,0.4,1.5,2.0,3.6,16.0,
Reggie Miller,23,IND,SG,74,70,34.3,5.4,11.2,.479,1.3,3.3,.402,4.1,7.9,.511,.538,3.9,4.6,.844,1.0,3.0,3.9,3.1,1.3,0.4,1.9,2.3,16.0,
Johnny Newman,25,NYK,SF,81,80,28.8,5.6,11.8,.475,1.2,3.5,.338,4.4,8.3,.534,.526,3.5,4.3,.815,1.1,1.4,2.5,2.0,1.4,0.3,1.9,3.2,16.0,
Armen Gilliam,24,PHO,PF,74,60,28.6,6.3,12.6,.503,0.0,0.0,,6.3,12.6,.503,.503,3.2,4.4,.743,2.2,5.1,7.3,0.7,0.7,0.4,1.9,2.4,15.9,
Derrick McKey,22,SEA,SF,82,82,34.2,5.9,11.8,.502,0.4,1.1,.337,5.6,10.7,.519,.518,3.7,4.6,.803,2.0,3.6,5.7,2.7,1.3,0.9,2.3,3.2,15.9,
Reggie Theus,31,ATL,SG,82,82,30.7,6.1,13.0,.466,0.2,0.7,.293,5.9,12.3,.476,.474,3.5,4.1,.851,1.0,1.9,3.0,4.7,1.3,0.2,2.4,2.9,15.8,
Walter Davis,34,DEN,SG,81,0,22.9,6.6,13.3,.498,0.2,0.9,.290,6.4,12.4,.512,.507,2.2,2.5,.879,0.5,1.4,1.9,2.3,0.9,0.1,1.6,2.3,15.6,
Terry Teagle,28,GSW,SF,66,41,23.8,6.2,13.0,.476,0.0,0.2,.167,6.2,12.8,.481,.477,2.8,3.4,.809,1.7,2.3,4.0,1.5,1.2,0.3,1.8,2.6,15.2,
Hersey Hawkins,22,PHI,SG,79,79,32.6,5.6,12.3,.455,0.9,2.1,.428,4.7,10.2,.461,.492,3.1,3.7,.831,0.6,2.2,2.8,3.0,1.5,0.5,2.0,2.3,15.1,
Cliff Robinson,28,PHI,SF,14,13,29.7,6.4,13.4,.481,0.0,0.1,.000,6.4,13.3,.484,.481,2.3,3.1,.727,1.4,4.0,5.4,2.3,1.2,0.1,2.4,2.6,15.1,
Sam Perkins,27,DAL,PF,78,77,36.7,5.7,12.3,.464,0.1,0.5,.184,5.6,11.8,.476,.468,3.5,4.2,.833,3.0,5.8,8.8,1.6,1.0,1.2,1.8,2.9,15.0,
Robert Reid,33,CHH,SF,82,54,26.2,6.3,14.8,.428,0.2,0.6,.327,6.1,14.2,.432,.435,1.9,2.4,.776,1.0,2.7,3.7,1.9,0.6,0.2,1.3,2.9,14.7,
Winston Garland,24,GSW,PG,79,79,33.7,5.9,13.6,.434,0.1,0.5,.233,5.8,13.1,.442,.439,2.6,3.2,.809,1.3,2.9,4.2,6.4,2.2,0.2,2.4,2.7,14.5,
Scottie Pippen,23,CHI,SF,73,56,33.1,5.7,11.9,.476,0.3,1.1,.273,5.4,10.8,.496,.488,2.8,4.1,.668,1.9,4.2,6.1,3.5,1.9,0.8,2.7,3.6,14.4,
Vern Fleming,26,IND,PG,76,69,33.6,5.5,10.7,.515,0.0,0.3,.130,5.5,10.4,.526,.517,3.2,4.0,.799,1.1,3.0,4.1,6.5,1.0,0.2,2.5,2.8,14.3,
Gerald Wilkins,25,NYK,SG,81,58,29.8,5.7,12.7,.451,0.6,2.1,.297,5.1,10.5,.482,.476,2.3,3.0,.756,1.2,1.8,3.0,3.4,1.4,0.3,2.1,2.0,14.3,
Johnny Dawkins,25,SAS,PG,32,30,33.8,5.5,12.5,.443,0.0,0.1,.000,5.5,12.4,.447,.443,3.1,3.5,.893,1.0,2.2,3.2,7.0,1.7,0.0,3.5,2.0,14.2,
Sleepy Floyd,28,HOU,PG,82,82,34.0,4.8,10.9,.443,1.3,3.6,.373,3.5,7.3,.478,.504,3.2,3.8,.845,0.6,3.1,3.7,8.6,1.5,0.1,3.1,2.4,14.2,
Joe Barry Carroll,30,NJN,C,64,62,31.2,5.7,12.7,.448,0.0,0.0,,5.7,12.7,.448,.448,2.8,3.4,.800,1.8,5.5,7.4,1.6,1.1,1.3,2.2,3.0,14.1,
Chris Morris,23,NJN,SF,76,48,27.6,5.4,11.9,.457,0.8,2.3,.366,4.6,9.6,.479,.493,2.4,3.3,.717,2.5,2.8,5.2,1.6,1.3,0.8,2.5,3.3,14.1,ROY-3
LaSalle Thompson,27,2TM,C,76,71,30.6,5.5,11.2,.489,0.0,0.0,.000,5.5,11.2,.490,.489,3.0,3.7,.808,2.9,6.5,9.4,1.1,1.0,1.2,2.4,3.8,13.9,
Kevin Edwards,23,MIA,SG,79,62,29.7,5.9,14.0,.425,0.1,0.5,.270,5.8,13.5,.431,.430,1.8,2.4,.746,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,
Darrell Griffith,30,UTA,SG,82,73,29.0,5.7,12.7,.446,0.7,2.4,.311,4.9,10.4,.477,.475,1.7,2.2,.780,0.9,3.1,4.0,1.6,1.0,0.3,1.7,2.1,13.8,
Vinnie Johnson,32,DET,SG,82,21,25.3,5.6,12.1,.464,0.2,0.5,.295,5.5,11.6,.472,.470,2.4,3.2,.734,1.3,1.8,3.1,3.0,0.9,0.2,1.3,1.9,13.8,
Greg Anderson,24,SAS,PF,82,56,29.3,5.6,11.1,.503,0.0,0.0,.000,5.6,11.1,.505,.503,2.5,4.9,.514,3.1,5.1,8.2,0.7,1.2,1.3,2.2,2.7,13.7,
Frank Brickowski,29,SAS,C,64,60,28.5,5.3,10.2,.515,0.0,0.0,.000,5.3,10.2,.517,.515,3.1,4.4,.715,2.3,4.0,6.3,2.0,1.6,0.5,2.6,3.9,13.7,
Bill Laimbeer,31,DET,C,81,81,32.6,5.5,11.1,.499,0.4,1.1,.349,5.2,10.0,.515,.516,2.2,2.6,.840,1.7,7.9,9.6,2.2,0.6,1.2,1.6,3.2,13.7,
John Williams,22,WSB,SF,82,1,29.4,5.3,11.5,.466,0.2,0.9,.268,5.1,10.6,.482,.476,2.7,3.5,.776,1.9,5.1,7.0,4.3,1.7,0.9,1.9,2.6,13.7,6MOY-4
Doc Rivers,27,ATL,PG,76,76,32.4,4.9,10.7,.455,0.6,1.6,.347,4.3,9.1,.474,.481,3.3,3.8,.861,1.2,2.6,3.8,6.9,2.4,0.5,2.1,3.5,13.6,
Jeff Hornacek,25,PHO,SG,78,73,31.9,5.6,11.4,.495,0.3,1.0,.333,5.3,10.4,.511,.510,1.9,2.3,.826,1.0,2.4,3.4,6.0,1.7,0.1,1.4,2.4,13.5,
Jack Sikma,33,MIL,C,80,80,32.3,4.5,10.4,.431,1.0,2.7,.380,3.5,7.7,.449,.480,3.3,3.7,.905,1.8,6.0,7.8,3.6,1.1,0.8,1.8,3.8,13.4,
A.C. Green,25,LAL,PF,82,82,30.6,4.9,9.2,.529,0.0,0.2,.235,4.8,9.0,.536,.532,3.4,4.4,.786,3.1,5.9,9.0,1.3,1.1,0.7,1.5,2.1,13.3,DEF2
Mike McGee,29,NJN,SG,80,49,25.3,5.4,11.5,.473,1.2,3.2,.365,4.3,8.3,.515,.524,1.0,1.8,.535,0.9,1.5,2.4,1.5,1.0,0.2,1.6,2.3,13.0,
Buck Williams,28,NJN,PF,74,72,33.1,5.0,9.5,.531,0.0,0.0,.000,5.0,9.4,.534,.531,2.9,4.3,.666,3.4,6.0,9.4,1.1,0.8,0.5,1.9,3.0,13.0,DPOY-7
Charles Oakley,25,NYK,PF,82,82,31.8,5.2,10.2,.510,0.1,0.6,.250,5.0,9.6,.526,.517,2.4,3.1,.773,4.2,6.3,10.5,2.3,1.3,0.2,3.0,3.3,12.9,
Mike Woodson,30,HOU,SG,81,79,27.9,5.1,11.6,.438,0.4,1.1,.348,4.7,10.5,.447,.455,2.4,2.9,.823,0.6,1.8,2.4,2.5,1.1,0.2,1.7,2.4,12.9,
Danny Schayes,29,DEN,C,76,64,25.2,4.2,8.0,.522,0.0,0.1,.333,4.1,7.9,.525,.525,4.4,5.3,.826,1.9,4.7,6.6,1.4,0.6,1.1,2.1,4.2,12.8,
Dennis Hopson,23,NJN,SG,62,36,25.0,4.8,11.5,.419,0.1,0.4,.148,4.8,11.1,.429,.422,3.0,3.5,.849,1.5,1.8,3.3,1.7,1.1,0.5,1.6,2.4,12.7,
Larry Krystkowiak,24,MIL,PF,80,77,30.9,4.5,9.6,.473,0.1,0.2,.333,4.5,9.4,.475,.475,3.6,4.4,.823,2.5,5.2,7.6,1.3,1.2,0.1,1.8,2.7,12.7,
Rodney McCray,27,SAC,SF,68,65,35.8,5.0,10.7,.466,0.1,0.3,.227,4.9,10.4,.474,.470,2.5,3.4,.722,2.1,5.5,7.6,4.3,0.8,0.5,2.5,1.8,12.6,
Rory Sparrow,30,MIA,PG,80,79,32.7,5.6,12.3,.452,0.2,0.9,.243,5.3,11.4,.469,.461,1.2,1.3,.879,0.7,2.0,2.7,5.4,1.3,0.2,2.6,2.1,12.5,
Bill Cartwright,31,CHI,C,78,76,29.9,4.7,9.8,.475,0.0,0.0,,4.7,9.8,.475,.475,3.0,3.9,.766,1.9,4.7,6.7,1.2,0.3,0.5,2.4,3.0,12.4,
Harold Pressley,25,SAC,PF,80,36,28.2,4.8,10.9,.439,1.5,3.7,.403,3.3,7.2,.457,.507,1.2,1.5,.780,2.7,3.4,6.1,2.2,1.2,1.0,1.6,2.7,12.3,
Sidney Moncrief,31,MIL,PG,62,50,25.7,4.2,8.6,.491,0.4,1.2,.342,3.8,7.4,.514,.514,3.3,3.8,.865,0.7,2.0,2.8,3.0,1.0,0.2,1.5,1.8,12.1,
Paul Pressey,30,MIL,SG,67,62,32.4,4.6,9.7,.474,0.2,0.8,.218,4.4,8.9,.497,.483,2.8,3.6,.776,1.1,2.8,3.9,6.6,1.8,0.7,2.7,3.3,12.1,
Detlef Schrempf,26,2TM,PF,69,13,26.8,4.0,8.4,.474,0.1,0.5,.200,3.9,7.9,.492,.480,4.0,5.1,.780,1.8,3.9,5.7,2.6,0.8,0.3,1.9,3.2,12.0,
Horace Grant,23,CHI,PF,79,79,35.6,5.1,9.9,.519,0.0,0.1,.000,5.1,9.8,.522,.519,1.8,2.5,.704,3.0,5.6,8.6,2.1,1.1,0.8,1.6,3.2,12.0,
Dell Curry,24,CHH,SG,48,0,16.9,5.3,10.9,.491,0.4,1.1,.345,4.9,9.7,.509,.510,0.8,1.0,.870,0.5,1.6,2.2,1.0,0.9,0.1,0.9,1.4,11.9,
Gary Grant,23,LAC,PG,71,48,27.1,5.1,11.7,.435,0.1,0.3,.227,5.0,11.4,.441,.438,1.7,2.3,.735,1.1,2.2,3.4,7.1,2.0,0.1,3.6,2.4,11.9,
Grant Long,22,MIA,PF,82,73,29.7,4.1,8.4,.486,0.0,0.1,.000,4.1,8.4,.489,.486,3.7,5.0,.749,2.9,3.7,6.7,1.8,1.5,0.6,2.5,4.1,11.9,
Vernon Maxwell,23,SAS,SG,79,36,26.1,4.5,10.5,.432,0.4,1.6,.248,4.1,8.8,.466,.451,2.3,3.1,.745,0.6,1.9,2.6,3.8,1.1,0.1,2.3,1.7,11.7,
Rik Smits,22,IND,C,82,71,24.9,4.7,9.1,.517,0.0,0.0,.000,4.7,9.1,.518,.517,2.2,3.1,.722,2.3,3.8,6.1,0.9,0.5,1.8,1.6,3.8,11.7,
Maurice Cheeks,32,PHI,PG,71,70,32.4,4.7,9.8,.483,0.0,0.2,.077,4.7,9.6,.490,.483,2.1,2.7,.774,0.5,2.0,2.6,7.8,1.5,0.2,1.6,1.6,11.6,
Jay Humphries,26,MIL,PG,73,50,30.4,4.7,9.8,.483,0.3,1.3,.266,4.4,8.5,.516,.501,1.8,2.2,.816,1.0,1.6,2.6,5.5,1.9,0.1,2.2,2.6,11.6,
Hot Rod Williams,26,CLE,PF,82,10,25.9,4.3,8.5,.509,0.0,0.0,.250,4.3,8.5,.510,.509,2.9,3.8,.748,2.1,3.7,5.8,1.3,0.9,1.6,1.2,2.3,11.6,6MOY-6
Ed Pinckney,25,2TM,PF,80,33,25.2,4.0,7.8,.513,0.0,0.1,.000,4.0,7.7,.518,.513,3.5,4.4,.800,2.1,3.5,5.6,1.5,1.0,0.8,1.5,2.5,11.5,
Ledell Eackles,22,WSB,SG,80,6,18.2,4.0,9.2,.434,0.1,0.5,.225,3.9,8.7,.447,.441,3.4,4.3,.786,1.3,1.0,2.3,1.5,0.5,0.1,1.6,2.0,11.5,
Kiki Vandeweghe,30,2TM,PF,45,1,20.8,4.4,9.5,.469,0.4,1.1,.396,4.0,8.4,.479,.492,1.8,2.0,.899,0.6,1.0,1.6,1.5,0.4,0.2,0.9,1.7,11.1,
Kurt Rambis,30,CHH,PF,75,75,29.8,4.3,8.4,.518,0.0,0.0,.000,4.3,8.3,.521,.518,2.4,3.3,.734,3.6,5.8,9.4,2.1,1.3,0.8,2.0,2.8,11.1,
Ricky Berry,24,SAC,SG,64,21,22.0,4.0,8.9,.450,1.0,2.5,.406,3.0,6.4,.467,.507,2.0,2.6,.789,0.9,2.2,3.1,1.3,0.6,0.3,1.3,3.1,11.0,
