Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Ron Harper,23,CLE,SG,82,82,37.4,9.0,19.7,.455,0.2,1.1,.213,8.7,18.5,.470,.461,4.7,6.9,.684,2.1,2.7,4.8,4.8,2.5,1.0,4.2,3.0,22.9,ROY-2
Bernard King,30,NYK,SF,6,4,35.7,8.7,17.5,.495,0.0,0.0,,8.7,17.5,.495,.495,5.3,7.2,.744,2.2,3.2,5.3,3.2,0.3,0.0,2.5,2.3,22.7,
Larry Nance,27,PHO,PF,69,67,37.2,8.5,15.4,.551,0.0,0.1,.200,8.5,15.3,.553,.551,5.5,7.1,.773,2.7,6.0,8.7,3.4,1.2,2.1,2.2,3.2,22.5,
Jeff Malone,25,WSB,SG,80,79,34.5,8.6,18.9,.457,0.1,0.3,.154,8.6,18.5,.462,.458,4.7,5.3,.885,0.6,2.1,2.7,3.7,0.9,0.2,2.3,1.9,22.0,AS
Clyde Drexler,24,POR,SG,82,82,38.0,8.6,17.2,.502,0.1,0.6,.234,8.5,16.6,.511,.506,4.4,5.7,.760,2.8,3.5,6.3,6.9,2.5,0.9,3.1,3.4,21.7,
Karl Malone,23,UTA,PF,82,82,34.8,8.9,17.3,.512,0.0,0.1,.000,8.9,17.3,.514,.512,3.9,6.6,.598,3.4,7.0,10.4,1.9,1.3,0.7,2.9,3.9,21.7,MVP-12
Adrian Dantley,31,DET,SF,81,81,33.8,7.4,13.9,.534,0.0,0.1,.167,7.4,13.8,.536,.534,6.7,8.2,.812,1.3,2.8,4.1,2.0,0.8,0.1,2.2,2.4,21.5,
Patrick Ewing,24,NYK,PF,63,63,35.0,8.4,16.7,.503,0.0,0.1,.000,8.4,16.6,.507,.503,4.7,6.6,.713,2.5,6.3,8.8,1.7,1.4,2.3,3.6,3.9,21.5,
Joe Barry Carroll,28,GSW,C,81,81,33.6,8.5,18.0,.472,0.0,0.0,,8.5,18.0,.472,.472,4.2,5.3,.787,2.1,5.1,7.3,2.6,1.1,1.5,2.8,3.1,21.2,"MVP-15,AS"
Rolando Blackman,27,DAL,SG,80,80,34.5,7.8,15.8,.495,0.1,0.2,.333,7.8,15.6,.497,.497,5.2,5.9,.884,1.2,2.3,3.5,3.3,0.8,0.3,2.2,1.8,21.0,"MVP-15,AS"
Terry Cummings,25,MIL,PF,82,77,33.8,8.9,17.4,.511,0.0,0.0,.000,8.9,17.4,.512,.511,3.0,4.6,.662,2.6,5.9,8.5,2.8,1.6,1.0,2.1,3.6,20.8,
Orlando Woolridge,27,NJN,SF,75,53,35.2,7.4,14.2,.521,0.0,0.1,.125,7.4,14.1,.524,.522,5.8,7.5,.777,1.6,3.3,4.9,3.5,0.7,1.1,2.8,3.2,20.7,
Isiah Thomas,25,DET,PG,81,81,37.2,7.7,16.7,.463,0.2,1.2,.194,7.5,15.5,.484,.470,4.9,6.4,.768,1.0,2.9,3.9,10.0,1.9,0.2,4.2,3.1,20.6,"MVP-8,AS,NBA2"
Reggie Theus,29,SAC,PG,79,76,36.4,7.3,15.5,.472,0.2,1.0,.218,7.1,14.5,.489,.479,5.4,6.3,.867,1.1,2.3,3.4,8.8,1.0,0.2,3.7,2.6,20.3,
Ricky Pierce,27,MIL,SG,79,31,31.7,7.3,13.6,.534,0.0,0.4,.107,7.2,13.3,.545,.535,4.9,5.6,.880,1.5,1.9,3.4,1.8,0.8,0.3,1.5,2.8,19.5,6MOY-1
James Worthy,25,LAL,SF,82,82,34.4,7.9,14.7,.539,0.0,0.2,.000,7.9,14.6,.545,.539,3.6,4.7,.751,1.9,3.8,5.7,2.8,1.3,1.0,2.0,2.5,19.4,AS
Gerald Wilkins,23,NYK,SG,80,73,34.5,7.9,16.3,.486,0.3,0.9,.351,7.6,15.4,.494,.496,2.9,4.2,.701,1.5,2.2,3.7,4.4,1.1,0.2,2.7,2.1,19.1,
Fat Lever,26,DEN,PG,82,82,37.2,7.8,16.7,.469,0.3,1.1,.239,7.6,15.6,.486,.477,3.0,3.8,.782,2.6,6.3,8.9,8.0,2.5,0.4,2.0,2.7,18.9,"MVP-9,DPOY-8,NBA2"
Otis Thorpe,24,SAC,PF,82,82,36.0,6.9,12.8,.540,0.0,0.0,.000,6.9,12.8,.542,.540,5.0,6.6,.761,3.2,6.8,10.0,2.5,0.6,0.7,2.3,3.6,18.9,
Sleepy Floyd,26,GSW,PG,82,82,37.4,6.1,12.6,.488,0.9,2.3,.384,5.2,10.2,.512,.524,5.6,6.5,.860,0.7,2.6,3.3,10.3,1.8,0.2,3.4,2.4,18.8,AS
Chuck Person,22,IND,SF,82,78,36.0,7.7,16.6,.468,0.6,1.7,.355,7.1,14.9,.480,.486,2.7,3.6,.747,2.0,6.2,8.3,3.6,1.1,0.2,2.6,3.8,18.8,ROY-1
Eddie Johnson,27,SAC,SF,81,30,30.3,7.5,16.2,.463,0.5,1.5,.314,7.0,14.7,.478,.477,3.3,4.0,.829,1.8,2.6,4.4,3.1,0.5,0.2,2.0,2.7,18.7,
Purvis Short,29,GSW,SF,34,15,27.9,7.1,14.7,.479,0.1,0.5,.235,6.9,14.2,.488,.483,4.0,4.7,.856,1.6,2.4,4.0,2.5,1.3,0.2,2.0,3.0,18.3,
Buck Williams,26,NJN,PF,82,82,36.3,6.4,11.4,.557,0.0,0.0,.000,6.4,11.4,.557,.557,5.2,7.2,.731,3.9,8.5,12.5,1.6,1.0,1.1,3.4,3.8,18.0,
Alvin Robertson,24,SAS,SG,81,78,33.3,7.3,15.6,.466,0.2,0.6,.271,7.1,15.0,.474,.471,3.0,4.0,.753,2.3,2.9,5.2,5.2,3.2,0.4,3.0,3.3,17.7,"DPOY-2,AS,DEF1"
Kareem Abdul-Jabbar,39,LAL,C,78,78,31.3,7.2,12.7,.564,0.0,0.0,.333,7.2,12.7,.565,.564,3.1,4.4,.714,1.9,4.8,6.7,2.6,0.6,1.2,2.4,3.1,17.5,AS
Bill Cartwright,29,NYK,C,58,50,34.3,5.8,10.9,.531,0.0,0.0,,5.8,10.9,.531,.531,6.0,7.6,.790,2.3,5.4,7.7,1.7,0.7,0.4,2.2,3.2,17.5,
John Lucas,33,MIL,PG,43,40,31.6,6.6,14.5,.457,1.1,2.9,.365,5.6,11.6,.480,.494,3.2,4.0,.787,0.7,2.2,2.9,6.7,1.7,0.1,2.1,1.9,17.5,
Robert Parish,33,BOS,C,80,80,37.4,7.4,13.2,.556,0.0,0.0,.000,7.4,13.2,.557,.556,2.8,3.9,.735,3.2,7.5,10.6,2.2,0.8,1.8,2.4,3.3,17.5,"MVP-12,AS"
Mike Woodson,28,LAC,SG,74,66,28.7,6.7,15.3,.437,0.5,1.7,.276,6.2,13.6,.457,.452,3.2,3.9,.828,0.9,1.3,2.2,2.6,1.4,0.2,2.3,2.7,17.1,
Byron Scott,25,LAL,SG,82,82,33.3,6.8,13.8,.489,0.8,1.8,.436,6.0,12.0,.496,.517,2.7,3.1,.892,0.8,2.7,3.5,3.4,1.5,0.2,1.8,2.0,17.0,
Julius Erving,36,PHI,SG,60,60,32.0,6.7,14.2,.471,0.2,0.9,.264,6.4,13.3,.484,.479,3.2,3.9,.813,1.9,2.5,4.4,3.2,1.3,1.6,2.6,2.3,16.8,AS
Steve Johnson,29,POR,C,79,74,29.7,6.3,11.3,.556,0.0,0.0,,6.3,11.3,.556,.556,4.3,6.2,.698,2.5,4.7,7.2,2.0,0.6,1.0,3.5,4.3,16.8,MVP-11
Marques Johnson,30,LAC,SF,10,10,30.2,6.8,15.5,.439,0.0,0.6,.000,6.8,14.9,.456,.439,3.0,4.2,.714,0.9,2.4,3.3,2.8,1.2,0.5,1.7,2.4,16.6,
Derek Smith,25,SAC,SG,52,42,31.9,6.5,14.6,.446,0.2,0.6,.273,6.3,13.9,.454,.452,3.4,4.4,.781,1.2,2.3,3.5,3.9,0.9,0.4,2.4,3.5,16.6,
Mike Gminski,27,NJN,C,72,66,31.6,6.0,13.2,.457,0.0,0.0,,6.0,13.2,.457,.457,4.3,5.1,.846,2.7,6.1,8.8,1.4,0.7,1.0,1.8,2.2,16.4,
Kevin Willis,24,ATL,PF,81,81,32.4,6.6,12.4,.536,0.0,0.0,.250,6.6,12.3,.538,.537,2.8,4.0,.709,4.0,6.5,10.5,0.8,0.8,0.8,2.1,3.9,16.1,
Sam Bowie,25,POR,C,5,5,32.6,6.0,13.2,.455,0.0,0.0,,6.0,13.2,.455,.455,4.0,6.0,.667,2.8,3.8,6.6,1.8,0.2,2.0,3.0,3.8,16.0,
Derek Harper,25,DAL,PG,77,76,33.2,6.5,12.9,.501,1.0,2.8,.358,5.5,10.1,.539,.539,2.1,3.0,.684,0.7,1.9,2.6,7.9,2.2,0.3,1.8,2.5,16.0,"DPOY-8,DEF2"
Walter Berry,22,2TM,PF,63,45,25.2,6.5,12.2,.531,0.0,0.0,.000,6.5,12.1,.533,.531,3.0,4.6,.649,2.2,2.7,4.9,1.7,0.6,0.6,2.4,3.1,15.9,
Michael Cage,25,LAC,PF,80,76,36.5,5.7,11.0,.521,0.0,0.0,.000,5.7,10.9,.522,.521,4.3,5.8,.730,4.4,7.1,11.5,1.6,1.2,0.8,2.1,2.8,15.7,
Brad Daugherty,21,CLE,C,80,80,33.7,6.1,11.3,.538,0.0,0.0,,6.1,11.3,.538,.538,3.5,5.0,.696,1.9,6.2,8.1,3.8,0.6,0.8,3.1,3.1,15.7,
Vinnie Johnson,30,DET,SG,78,8,27.8,6.8,14.8,.462,0.1,0.2,.286,6.8,14.6,.464,.464,2.0,2.6,.786,1.6,1.7,3.3,3.8,1.2,0.2,1.7,2.0,15.7,6MOY-2
Maurice Cheeks,30,PHI,PG,68,68,38.6,6.1,11.6,.527,0.1,0.3,.235,6.0,11.3,.533,.529,3.3,4.3,.777,0.7,2.5,3.2,7.9,2.6,0.2,2.5,1.6,15.6,"DPOY-6,AS,DEF2"
Ralph Sampson,26,HOU,PF,43,32,30.8,6.4,13.2,.489,0.0,0.1,.000,6.4,13.1,.492,.489,2.7,4.4,.624,2.0,6.6,8.7,2.8,0.9,1.3,2.9,3.9,15.6,AS
Bill Laimbeer,29,DET,C,82,82,34.8,6.2,12.3,.501,0.1,0.3,.286,6.1,12.1,.506,.504,3.0,3.3,.894,3.0,8.7,11.6,1.8,0.9,0.8,1.5,3.5,15.4,AS
John Long,30,IND,SG,80,68,28.3,6.1,14.6,.419,0.2,0.8,.284,5.9,13.8,.427,.427,2.7,3.1,.890,0.9,1.8,2.7,3.2,1.2,0.1,1.9,2.1,15.2,
Chris Mullin,23,GSW,SG,82,82,29.0,5.8,11.3,.514,0.2,0.8,.302,5.6,10.5,.529,.524,3.3,4.0,.825,0.5,1.7,2.2,3.2,1.2,0.4,1.9,2.6,15.1,
Darrell Griffith,28,UTA,SG,76,10,24.3,6.1,13.7,.446,0.9,2.6,.335,5.2,11.0,.473,.478,2.0,2.8,.703,1.1,1.9,3.0,1.7,1.3,0.4,1.8,2.2,15.0,
Herb Williams,28,IND,PF,74,67,34.1,6.1,12.7,.480,0.0,0.1,.000,6.1,12.6,.485,.480,2.7,3.6,.740,1.9,5.4,7.3,2.4,0.8,1.3,2.0,3.4,14.9,
Danny Ainge,27,BOS,SG,71,66,35.2,5.8,11.9,.486,1.2,2.7,.443,4.6,9.2,.498,.536,2.1,2.3,.897,0.7,2.7,3.4,5.6,1.4,0.2,2.0,2.7,14.8,
Sam Perkins,25,DAL,PF,80,80,33.6,5.8,12.0,.482,0.2,0.7,.352,5.5,11.3,.489,.492,3.1,3.7,.828,2.5,5.2,7.7,1.8,1.4,1.0,1.7,3.4,14.8,
Cliff Robinson,26,PHI,PF,55,30,28.8,6.1,13.3,.464,0.0,0.1,.000,6.1,13.2,.466,.464,2.5,3.3,.755,1.6,4.0,5.6,1.6,1.6,0.5,2.2,2.7,14.8,
Hot Rod Williams,24,CLE,PF,80,80,33.9,5.4,11.2,.485,0.0,0.0,.000,5.4,11.2,.485,.485,3.7,5.0,.745,2.8,5.1,7.9,1.9,0.7,2.1,1.7,2.5,14.6,
Charles Oakley,23,CHI,PF,82,81,36.3,5.7,12.8,.445,0.1,0.4,.367,5.6,12.5,.447,.450,3.0,4.4,.686,3.6,9.5,13.1,3.6,1.0,0.4,3.6,3.8,14.5,
Wayman Tisdale,22,IND,PF,81,15,26.7,5.7,11.0,.513,0.0,0.0,.000,5.7,11.0,.515,.513,3.2,4.5,.709,2.7,3.2,5.9,1.4,0.6,0.3,1.7,3.6,14.5,
Rodney McCray,25,HOU,SF,81,81,38.7,5.3,9.7,.552,0.0,0.1,.000,5.3,9.6,.558,.552,3.8,4.9,.779,2.3,4.8,7.1,5.4,1.1,0.7,2.6,2.1,14.4,DEF2
Roy Hinson,25,PHI,SF,76,58,32.8,5.2,10.8,.478,0.0,0.0,.000,5.2,10.8,.478,.478,3.6,4.7,.758,2.0,4.4,6.4,0.8,0.6,2.1,2.0,3.7,13.9,
Paul Pressey,28,MIL,SF,61,60,33.7,4.8,10.1,.477,0.3,0.9,.291,4.6,9.2,.496,.490,4.0,5.4,.738,1.6,3.2,4.9,7.2,1.8,0.8,3.0,3.5,13.9,"DPOY-8,DEF2"
Thurl Bailey,25,UTA,PF,81,2,26.6,5.7,12.8,.447,0.0,0.0,.000,5.7,12.8,.448,.447,2.3,2.9,.805,1.8,3.5,5.3,1.3,0.5,1.1,1.5,1.9,13.8,
Robert Reid,31,HOU,SG,75,63,34.6,5.6,13.4,.417,0.7,2.2,.327,4.9,11.3,.435,.444,1.8,2.4,.768,0.6,3.2,3.9,4.3,1.0,0.3,1.4,3.1,13.7,
Dennis Johnson,32,BOS,PG,79,78,37.1,5.4,12.1,.444,0.1,0.8,.113,5.3,11.3,.467,.448,2.6,3.2,.833,0.6,2.7,3.3,7.5,1.1,0.5,2.2,2.5,13.4,"DPOY-7,DEF1"
Jay Vincent,27,WSB,SF,51,17,27.2,5.4,12.0,.447,0.0,0.1,.000,5.4,12.0,.449,.447,2.5,3.3,.769,1.4,2.8,4.1,1.7,0.8,0.3,1.5,2.5,13.3,
Steve Stipanovich,26,IND,C,81,81,34.1,4.7,9.4,.503,0.0,0.0,.250,4.7,9.3,.504,.503,3.8,4.5,.837,2.3,6.0,8.3,2.2,1.3,1.2,1.6,3.8,13.2,
Terry Catledge,23,WSB,PF,78,77,27.6,5.3,10.7,.495,0.0,0.1,.000,5.3,10.7,.497,.495,2.6,4.3,.594,3.2,4.0,7.2,0.7,0.6,0.2,1.9,2.5,13.1,
Terry Porter,23,POR,PG,80,80,33.9,4.7,9.6,.488,0.2,0.8,.217,4.5,8.9,.511,.497,3.5,4.2,.838,0.9,3.3,4.2,8.9,2.0,0.1,3.2,2.4,13.1,
Bill Hanzlik,29,DEN,PF,73,10,27.3,4.2,10.2,.412,0.3,1.1,.275,3.9,9.1,.428,.426,4.3,5.5,.786,1.1,2.4,3.5,3.8,1.2,0.4,1.8,3.4,13.0,DPOY-8
Tim McCormick,24,PHI,C,81,79,34.8,4.8,8.9,.545,0.0,0.0,.000,4.8,8.8,.548,.545,3.1,4.3,.719,2.2,5.3,7.5,1.4,0.4,0.8,1.9,3.3,12.8,
Doc Rivers,25,ATL,PG,82,82,31.6,4.2,9.2,.451,0.0,0.3,.190,4.1,9.0,.459,.454,4.5,5.4,.828,1.0,2.6,3.6,10.0,2.1,0.4,2.6,3.5,12.8,DPOY-8
Mike Mitchell,31,SAS,SF,40,18,23.1,5.2,12.0,.435,0.0,0.1,.500,5.2,11.9,.435,.436,2.3,2.8,.821,1.0,1.6,2.6,1.0,0.5,0.2,1.3,1.7,12.7,
Jack Sikma,31,MIL,C,82,82,30.9,4.8,10.3,.463,0.0,0.0,.000,4.8,10.2,.464,.463,3.2,3.8,.847,2.5,7.5,10.0,2.5,1.1,1.1,2.0,4.0,12.7,
Randy Wittman,27,ATL,SG,71,65,28.9,5.6,11.2,.503,0.1,0.2,.333,5.5,11.0,.505,.505,1.4,1.8,.787,0.4,1.3,1.7,3.0,0.5,0.2,1.2,1.5,12.7,
Larry Drew,28,LAC,PG,60,22,26.1,4.9,11.4,.432,0.2,1.2,.167,4.7,10.2,.463,.441,2.3,2.8,.837,0.4,1.3,1.7,5.4,1.0,0.0,2.5,1.8,12.4,
Lewis Lloyd,27,HOU,SG,32,14,21.5,5.2,9.7,.532,0.0,0.2,.143,5.1,9.5,.541,.534,2.0,2.7,.756,0.4,1.1,1.5,2.8,0.6,0.2,1.6,2.2,12.4,
Jerome Kersey,24,POR,SF,82,8,25.5,4.5,8.9,.509,0.0,0.3,.043,4.5,8.7,.524,.510,3.2,4.4,.720,2.5,3.6,6.0,2.4,1.5,0.9,1.8,4.0,12.3,
Darrell Walker,25,DEN,PG,81,25,24.9,4.4,9.2,.482,0.0,0.0,.000,4.4,9.1,.485,.482,3.4,4.5,.745,1.9,2.1,4.0,3.5,1.5,0.5,2.3,2.8,12.2,
Jim Paxson,29,POR,SG,72,1,25.0,4.7,10.2,.460,0.4,1.4,.265,4.3,8.8,.490,.477,2.4,3.0,.806,0.6,1.4,1.9,3.3,1.1,0.2,1.5,1.9,12.1,
James Edwards,31,PHO,C,14,9,21.7,4.1,7.9,.518,0.0,0.0,,4.1,7.9,.518,.518,3.9,5.0,.771,1.4,2.9,4.3,1.4,0.4,0.5,1.1,3.0,12.0,
Vern Fleming,24,IND,PG,82,82,31.1,4.5,8.9,.509,0.0,0.1,.200,4.5,8.7,.513,.510,2.9,3.7,.788,1.3,2.7,4.1,5.8,1.3,0.2,2.0,2.7,12.0,
Joe Dumars,23,DET,SG,79,75,30.9,4.7,9.5,.493,0.1,0.3,.409,4.6,9.2,.495,.499,2.3,3.1,.748,0.6,1.5,2.1,4.5,1.1,0.1,2.2,2.5,11.8,
Phil Hubbard,30,CLE,SF,68,68,30.6,4.7,8.9,.531,0.0,0.1,.000,4.7,8.8,.534,.531,2.4,4.0,.596,2.6,3.1,5.7,2.0,1.0,0.1,2.3,3.3,11.8,
Sidney Moncrief,29,MIL,SG,39,30,25.4,4.1,8.3,.488,0.2,0.8,.258,3.8,7.5,.512,.500,3.5,4.2,.840,1.5,1.8,3.3,3.1,0.7,0.3,1.6,1.9,11.8,
Dave Greenwood,29,SAS,PF,79,78,32.7,4.3,8.3,.513,0.0,0.1,.500,4.2,8.2,.513,.515,3.1,3.9,.785,3.2,6.7,9.9,3.0,0.9,0.6,2.0,3.1,11.6,
Alton Lister,28,SEA,C,75,75,30.5,4.6,9.2,.504,0.0,0.0,.000,4.6,9.1,.504,.504,2.4,3.5,.675,3.0,6.4,9.4,1.5,0.4,2.4,2.3,3.9,11.6,
Benoit Benjamin,22,LAC,C,72,61,31.0,4.4,9.9,.449,0.0,0.0,.000,4.4,9.9,.450,.449,2.6,3.7,.715,1.9,6.3,8.1,1.9,0.8,2.6,2.6,3.5,11.5,
Mychal Thompson,32,2TM,PF,82,7,23.0,4.4,9.7,.450,0.0,0.0,.500,4.4,9.7,.450,.451,2.7,3.6,.737,1.7,3.3,5.0,1.4,0.5,0.9,1.6,2.5,11.4,
Artis Gilmore,37,SAS,C,82,74,29.3,4.2,7.1,.597,0.0,0.0,,4.2,7.1,.597,.597,3.0,4.3,.680,2.3,4.8,7.1,1.8,0.5,1.2,2.2,2.9,11.4,
Trent Tucker,27,NYK,SG,70,15,24.2,4.6,9.9,.470,1.0,2.3,.422,3.7,7.6,.485,.520,1.1,1.4,.762,0.7,1.2,1.9,2.4,1.7,0.2,1.1,2.4,11.4,
Tony Brown,26,NJN,SG,77,67,30.4,4.6,10.5,.442,0.1,0.3,.250,4.6,10.3,.447,.445,2.0,2.7,.738,1.1,1.8,2.8,3.4,1.2,0.2,2.0,3.5,11.3,
Jay Humphries,24,PHO,PG,82,82,31.5,4.4,9.2,.477,0.1,0.3,.185,4.3,8.9,.488,.480,2.4,3.2,.769,0.8,2.4,3.2,7.7,1.4,0.1,2.4,2.9,11.3,
John Paxson,26,CHI,PG,82,64,32.8,4.7,9.7,.487,0.6,1.7,.371,4.1,8.0,.511,.520,1.3,1.6,.809,0.3,1.4,1.7,5.7,0.8,0.1,1.3,2.5,11.3,
Jim Petersen,24,HOU,PF,82,56,29.3,4.7,9.2,.511,0.0,0.0,.000,4.7,9.2,.514,.511,1.9,2.5,.727,2.2,4.6,6.8,1.5,0.5,1.2,1.9,3.3,11.3,
Jon Sundvold,25,SAS,PG,76,42,23.2,4.8,9.9,.486,0.7,2.0,.336,4.1,7.9,.523,.519,0.9,1.1,.833,0.3,1.0,1.3,4.1,0.5,0.0,1.3,1.4,11.2,
Terry Teagle,26,GSW,SG,82,0,20.1,4.5,9.9,.458,0.0,0.1,.000,4.5,9.7,.464,.458,2.2,2.9,.778,0.8,1.3,2.1,1.3,0.8,0.2,1.4,2.3,11.2,
Darnell Valentine,27,LAC,PG,65,52,27.1,4.2,10.3,.410,0.2,0.9,.232,4.0,9.5,.426,.420,2.5,3.1,.815,0.6,1.7,2.3,6.9,1.8,0.2,2.6,2.3,11.2,
Alvan Adams,32,PHO,C,68,40,24.9,4.6,9.1,.503,0.0,0.0,.000,4.6,9.1,.504,.503,2.0,2.5,.788,1.3,3.6,5.0,3.3,0.9,0.5,2.0,3.0,11.1,
LaSalle Thompson,25,SAC,C,82,53,26.4,4.4,9.2,.481,0.0,0.1,.000,4.4,9.1,.485,.481,2.3,3.1,.737,2.9,5.5,8.4,1.5,0.8,1.5,1.7,3.5,11.1,
Mitchell Wiggins,27,HOU,SG,32,19,24.6,4.8,10.9,.437,0.0,0.2,.000,4.8,10.8,.443,.437,1.5,2.0,.754,2.3,1.8,4.2,2.4,1.4,0.1,1.6,2.6,11.1,
Gerald Henderson,31,2TM,PG,74,59,27.6,4.0,9.1,.442,0.3,1.0,.247,3.8,8.1,.467,.456,2.6,3.1,.826,0.7,1.7,2.4,6.4,1.4,0.1,2.3,2.8,10.9,
Kenny Carr,31,POR,PF,49,43,29.4,4.1,8.1,.504,0.0,0.0,.000,4.1,8.1,.506,.504,2.6,3.4,.746,2.7,7.5,10.2,1.7,0.6,0.3,2.1,3.2,10.8,
James Donaldson,29,DAL,C,82,82,36.9,3.8,6.5,.586,0.0,0.0,,3.8,6.5,.586,.586,3.3,4.0,.812,3.6,8.3,11.9,0.8,0.6,1.7,1.3,2.3,10.8,
A.C. Green,23,LAL,PF,79,72,28.4,4.0,7.4,.538,0.0,0.1,.000,4.0,7.4,.543,.538,2.8,3.6,.780,2.7,5.1,7.8,1.1,0.9,1.0,1.3,2.2,10.8,
Craig Hodges,26,MIL,PG,78,43,27.5,4.0,8.7,.462,1.1,2.9,.373,2.9,5.8,.507,.524,1.7,1.9,.891,0.6,1.2,1.8,3.1,1.0,0.1,1.6,2.4,10.8,
John Bagley,26,CLE,PG,72,67,30.3,4.3,10.2,.426,0.4,1.4,.301,3.9,8.7,.447,.447,1.6,1.9,.831,0.8,2.7,3.5,5.3,1.3,0.1,2.3,1.6,10.7,
Quintin Dailey,26,LAC,SG,49,5,18.9,4.1,10.0,.407,0.0,0.2,.100,4.1,9.8,.414,.408,2.4,3.2,.768,0.7,1.0,1.7,1.6,0.9,0.2,1.4,2.3,10.6,
Andrew Toney,29,PHI,SG,52,12,20.3,3.8,8.4,.451,0.4,1.3,.328,3.4,7.1,.473,.476,2.6,3.2,.796,0.3,1.3,1.6,3.6,0.3,0.2,2.2,1.5,10.6,
Michael Cooper,30,LAL,SG,82,2,27.5,3.9,9.0,.438,1.1,2.8,.385,2.8,6.2,.461,.498,1.5,1.8,.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5,"DPOY-1,6MOY-3,DEF1"
Ed Pinckney,23,PHO,SF,80,65,28.1,3.6,6.2,.584,0.0,0.0,.000,3.6,6.2,.586,.584,3.2,4.4,.739,2.2,5.0,7.3,1.5,1.1,0.7,1.7,2.5,10.5,
