Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Kareem Abdul-Jabbar,37,LAL,C,79,79,33.3,9.2,15.3,.599,0.0,0.0,.000,9.2,15.3,.600,.599,3.7,5.0,.732,2.1,5.8,7.9,3.2,0.8,2.1,2.5,3.0,22.0,"MVP-4,AS,NBA2"
Sidney Moncrief,27,MIL,PG,73,72,37.5,7.7,15.9,.483,0.1,0.5,.273,7.6,15.5,.489,.487,6.2,7.5,.828,2.0,3.3,5.4,5.2,1.6,0.5,2.5,2.7,21.7,"MVP-8,DPOY-2,AS,NBA2,DEF1"
Tom Chambers,25,SEA,PF,81,60,36.1,7.8,16.1,.483,0.1,0.3,.273,7.7,15.8,.487,.485,5.9,7.0,.832,2.0,5.1,7.1,2.6,0.9,0.7,3.2,3.9,21.5,
George Gervin,32,SAS,SG,72,69,29.0,8.3,16.4,.508,0.0,0.1,.000,8.3,16.3,.512,.508,4.5,5.3,.844,1.1,2.2,3.3,2.5,0.9,0.7,2.8,2.9,21.2,AS
Isiah Thomas,23,DET,PG,81,81,38.1,8.0,17.4,.458,0.4,1.4,.257,7.6,16.0,.476,.468,4.9,6.1,.809,1.4,3.0,4.5,13.9,2.3,0.3,3.7,3.6,21.2,"MVP-9,AS,NBA1"
Otis Birdsong,29,NJN,SG,56,45,32.9,8.8,17.3,.511,0.1,0.4,.190,8.8,16.9,.518,.513,2.9,4.6,.622,1.1,1.6,2.6,4.1,1.5,0.1,2.1,2.6,20.6,
Hakeem Olajuwon,22,HOU,C,82,82,35.5,8.3,15.3,.538,0.0,0.0,,8.3,15.3,.538,.538,4.1,6.7,.613,5.4,6.5,11.9,1.4,1.2,2.7,2.9,4.2,20.6,"MVP-12,ROY-2,AS,DEF2"
Michael Ray Richardson,29,NJN,PG,82,82,38.1,8.4,17.9,.469,0.4,1.4,.252,8.1,16.5,.488,.479,2.9,3.8,.767,1.9,3.7,5.6,8.2,3.0,0.3,3.0,3.4,20.1,"MVP-14,DPOY-7,AS"
Julius Erving,34,PHI,SF,78,78,32.5,7.8,15.8,.494,0.0,0.2,.214,7.8,15.7,.497,.495,4.3,5.7,.765,2.2,3.1,5.3,3.0,1.7,1.4,2.7,2.6,20.0,"MVP-22,AS"
Gus Williams,31,WSB,PG,79,78,37.5,8.1,18.8,.430,0.6,2.2,.290,7.4,16.5,.449,.447,3.2,4.4,.725,0.9,1.6,2.5,7.7,2.3,0.4,2.7,2.0,20.0,
Larry Nance,25,PHO,PF,61,55,36.1,8.4,14.4,.587,0.0,0.0,.500,8.4,14.3,.587,.588,3.0,4.2,.709,3.2,5.6,8.8,2.6,1.4,1.7,2.2,3.0,19.9,AS
Kevin McHale,27,BOS,PF,79,31,33.6,7.7,13.4,.570,0.0,0.1,.000,7.7,13.4,.573,.570,4.5,5.9,.760,2.9,6.1,9.0,1.8,0.4,1.5,2.0,3.0,19.8,6MOY-1
Rolando Blackman,25,DAL,SG,81,80,35.0,7.7,15.2,.508,0.1,0.2,.300,7.6,14.9,.512,.511,4.2,5.1,.828,1.3,2.4,3.7,3.6,0.8,0.2,2.0,1.2,19.7,AS
Sleepy Floyd,24,GSW,SG,82,82,35.0,7.4,16.7,.445,0.5,1.7,.294,6.9,15.0,.462,.460,4.1,5.1,.810,0.8,1.7,2.5,5.0,1.6,0.5,3.1,2.8,19.5,
Artis Gilmore,35,SAS,C,81,81,34.0,6.6,10.5,.623,0.0,0.0,.000,6.6,10.5,.624,.623,6.0,8.0,.749,2.9,7.6,10.4,1.6,0.5,2.1,3.0,3.8,19.1,
Kelly Tripucka,25,DET,SF,55,43,30.5,7.2,15.1,.477,0.0,0.1,.400,7.2,15.0,.477,.478,4.6,5.2,.885,1.2,2.8,4.0,2.5,0.9,0.3,2.1,2.1,19.1,
Jeff Malone,23,WSB,SG,76,61,34.4,8.0,16.0,.499,0.2,0.9,.208,7.8,15.0,.517,.505,2.8,3.3,.844,0.8,1.9,2.7,2.4,0.7,0.1,1.4,2.3,18.9,
Jeff Ruland,26,WSB,C,37,36,38.8,6.8,11.9,.569,0.0,0.1,.000,6.8,11.8,.572,.569,5.4,7.9,.685,3.4,7.6,11.1,4.4,0.8,0.7,4.8,3.5,18.9,AS
Clark Kellogg,23,IND,PF,77,65,31.8,7.3,14.4,.505,0.1,0.2,.500,7.2,14.3,.505,.509,3.9,5.1,.760,2.9,6.5,9.4,3.2,1.1,0.3,3.0,3.2,18.6,
Jack Sikma,29,SEA,C,68,68,35.3,6.8,13.9,.489,0.0,0.1,.200,6.8,13.7,.492,.490,4.9,5.8,.852,2.4,8.2,10.6,4.2,1.2,1.3,2.4,3.5,18.5,"MVP-17,AS"
Mychal Thompson,30,POR,PF,79,55,33.1,7.2,14.1,.515,0.0,0.0,,7.2,14.1,.515,.515,3.9,5.7,.684,2.7,5.2,7.8,2.6,1.0,1.3,2.9,2.7,18.4,
Magic Johnson,25,LAL,PG,77,77,36.1,6.5,11.7,.561,0.1,0.5,.189,6.5,11.2,.577,.565,5.1,6.0,.843,1.2,5.0,6.2,12.6,1.5,0.3,4.0,2.0,18.3,"MVP-2,AS,NBA1"
Herb Williams,26,IND,C,75,70,34.1,7.7,16.1,.475,0.0,0.1,.111,7.7,16.0,.478,.475,3.0,4.5,.657,2.1,6.4,8.5,3.4,0.7,1.8,3.5,2.9,18.3,
Jay Vincent,25,DAL,PF,79,47,32.2,6.9,14.4,.479,0.0,0.1,.000,6.9,14.4,.481,.479,4.4,5.3,.836,2.3,6.6,8.9,2.1,0.6,0.3,2.2,2.9,18.2,6MOY-5
Buck Williams,24,NJN,PF,82,82,38.8,7.0,13.3,.530,0.0,0.0,.250,7.0,13.2,.531,.530,4.1,6.6,.625,3.9,8.3,12.3,2.0,0.8,1.3,2.9,3.6,18.2,
Jim Paxson,27,POR,SG,68,57,33.1,7.5,14.5,.514,0.1,0.6,.154,7.4,14.0,.529,.517,2.9,3.6,.790,1.0,2.3,3.3,3.9,1.5,0.1,1.6,1.7,17.9,
Andrew Toney,27,PHI,SG,70,65,32.0,6.4,13.1,.492,0.6,1.5,.371,5.9,11.6,.508,.514,4.4,5.1,.862,0.5,2.0,2.5,5.2,0.9,0.3,3.2,3.0,17.8,MVP-15
Robert Parish,31,BOS,C,79,78,36.1,7.0,12.9,.542,0.0,0.0,,7.0,12.9,.542,.542,3.7,5.0,.743,3.3,7.3,10.6,1.6,0.7,1.3,2.4,2.8,17.6,AS
James Worthy,23,LAL,SF,80,76,33.7,7.6,13.3,.572,0.0,0.1,.000,7.6,13.2,.576,.572,2.4,3.1,.776,2.1,4.3,6.4,2.5,1.1,0.8,2.5,2.5,17.6,
Bill Laimbeer,27,DET,C,82,82,35.3,7.3,14.4,.506,0.0,0.2,.222,7.2,14.1,.510,.507,3.0,3.7,.797,3.6,8.8,12.4,1.9,0.8,0.9,1.6,3.8,17.5,AS
Clyde Drexler,22,POR,SG,80,43,31.9,7.2,14.5,.494,0.1,0.5,.216,7.1,14.1,.503,.497,2.8,3.7,.759,2.7,3.2,6.0,5.5,2.2,0.9,2.8,3.3,17.2,"MVP-22,6MOY-2"
Norm Nixon,29,LAC,PG,81,81,35.7,7.4,15.8,.465,0.4,1.2,.333,7.0,14.6,.476,.478,2.1,2.7,.780,0.7,2.0,2.7,8.8,1.2,0.0,3.4,2.2,17.2,AS
Mike Woodson,26,KCK,SG,78,3,25.6,6.8,13.7,.496,0.1,0.3,.238,6.7,13.4,.501,.499,3.4,4.2,.800,0.9,1.7,2.5,1.8,1.5,0.4,1.8,2.8,17.0,6MOY-6
Cliff Robinson,24,WSB,PF,60,37,31.2,7.0,14.9,.471,0.0,0.1,.333,7.0,14.9,.471,.472,2.6,3.6,.742,2.4,6.8,9.1,2.5,0.9,0.8,2.7,3.1,16.7,
Marques Johnson,28,LAC,SF,72,68,34.0,6.9,15.2,.452,0.0,0.2,.231,6.8,15.0,.454,.453,2.6,3.6,.731,2.6,3.3,5.9,3.4,1.0,0.4,2.4,2.7,16.4,
Reggie Theus,27,KCK,SG,82,80,31.0,6.1,12.5,.487,0.1,0.5,.132,6.0,12.1,.501,.489,4.1,4.7,.863,1.3,2.0,3.3,8.0,1.2,0.2,3.7,3.0,16.4,
John Drew,30,UTA,SF,19,16,24.4,5.6,13.7,.412,0.0,0.2,.000,5.6,13.5,.418,.412,4.9,6.4,.770,1.9,2.4,4.3,1.8,1.2,0.1,2.2,3.4,16.2,
Paul Pressey,26,MIL,SF,80,80,36.0,6.0,11.6,.517,0.1,0.3,.350,5.9,11.4,.521,.521,4.0,5.2,.758,1.9,3.5,5.4,6.8,1.6,0.7,3.1,3.2,16.1,"MVP-17,DPOY-3,DEF1"
Quintin Dailey,24,CHI,SG,79,0,26.6,6.6,14.1,.473,0.1,0.4,.233,6.6,13.7,.479,.476,2.6,3.2,.817,0.7,1.9,2.6,2.4,0.9,0.1,1.9,2.4,16.0,6MOY-6
Byron Scott,23,LAL,SG,81,65,28.5,6.7,12.4,.539,0.3,0.7,.433,6.4,11.6,.546,.552,2.3,2.8,.820,0.7,1.9,2.6,3.0,1.2,0.2,1.7,2.4,16.0,
Pat Cummings,28,NYK,C,63,63,32.8,6.5,12.7,.514,0.0,0.1,.000,6.5,12.6,.517,.514,2.8,3.6,.780,2.2,6.0,8.2,1.7,0.8,0.3,2.6,3.9,15.8,
Roy Hinson,23,CLE,PF,76,75,30.8,6.1,12.2,.503,0.0,0.0,.000,6.1,12.1,.504,.503,3.6,4.9,.721,2.4,5.4,7.8,0.9,0.7,2.3,2.3,4.1,15.8,
Phil Hubbard,28,CLE,SF,76,55,29.6,5.5,10.8,.505,0.0,0.1,.000,5.5,10.8,.507,.505,4.9,6.5,.751,2.8,3.5,6.3,1.5,1.1,0.1,2.3,3.4,15.8,
Dennis Johnson,30,BOS,PG,80,77,37.2,6.2,13.3,.462,0.1,0.3,.269,6.1,13.0,.467,.466,3.3,3.8,.853,1.1,2.8,4.0,6.8,1.2,0.5,2.7,2.8,15.7,"DPOY-6,AS,DEF2"
Thurl Bailey,23,UTA,PF,80,68,31.0,6.3,12.9,.490,0.0,0.0,1.000,6.3,12.9,.490,.491,2.5,2.9,.842,1.9,4.7,6.6,1.7,0.6,1.3,1.9,2.7,15.2,
Walter Davis,30,PHO,SG,23,9,24.8,6.0,13.4,.450,0.1,0.4,.300,5.9,13.0,.455,.455,2.8,3.2,.877,0.3,1.3,1.5,4.3,0.8,0.0,2.2,1.8,15.0,
Al Wood,26,SEA,SG,80,79,31.8,6.4,13.3,.485,0.1,0.4,.212,6.4,12.9,.494,.489,2.1,2.7,.776,1.2,2.3,3.5,3.0,1.1,0.7,1.5,2.3,15.0,
Larry Drew,26,KCK,PG,72,66,33.0,6.3,12.7,.501,0.1,0.4,.250,6.3,12.3,.508,.504,2.1,2.7,.794,0.5,1.7,2.3,6.7,1.3,0.1,2.5,2.0,14.9,
James Edwards,29,PHO,C,70,58,25.5,5.5,10.9,.501,0.0,0.0,.000,5.5,10.9,.503,.501,3.9,5.3,.746,1.4,4.2,5.5,2.2,0.4,0.7,2.3,3.4,14.9,
Alvan Adams,30,PHO,PF,82,69,26.0,5.8,11.2,.520,0.0,0.0,,5.8,11.2,.520,.520,3.0,3.5,.883,1.9,4.2,6.1,3.8,1.4,0.6,2.4,3.1,14.7,
John Long,28,DET,SG,66,55,27.6,6.5,13.4,.487,0.1,0.2,.333,6.5,13.2,.490,.490,1.6,1.9,.862,1.2,1.7,2.9,2.0,1.1,0.2,1.5,2.1,14.7,
Rodney McCray,23,HOU,SF,82,82,36.6,5.8,10.9,.535,0.0,0.1,.000,5.8,10.8,.538,.535,2.8,3.8,.738,2.5,4.1,6.6,4.3,1.1,0.9,2.2,2.6,14.4,
Vern Fleming,22,IND,PG,80,65,31.1,5.4,11.5,.470,0.0,0.1,.000,5.4,11.5,.472,.470,3.3,4.2,.767,1.9,2.2,4.0,3.1,1.2,0.1,2.5,2.9,14.1,
Doc Rivers,23,ATL,PG,69,58,30.8,4.8,10.2,.476,0.2,0.5,.417,4.6,9.6,.480,.487,4.2,5.5,.770,1.0,2.1,3.1,5.9,2.4,0.8,2.6,3.6,14.1,
Charles Barkley,21,PHI,PF,82,60,28.6,5.2,9.5,.545,0.0,0.1,.167,5.2,9.5,.548,.546,3.6,4.9,.733,3.2,5.3,8.6,1.9,1.2,1.0,2.5,3.7,14.0,
Junior Bridgeman,31,LAC,SF,80,15,25.5,5.8,12.4,.465,0.2,0.5,.359,5.6,11.9,.469,.472,2.3,2.6,.879,0.7,2.2,2.9,2.1,0.6,0.2,1.5,1.6,13.9,
Steve Stipanovich,24,IND,C,82,66,28.2,5.0,10.6,.475,0.0,0.1,.091,5.0,10.5,.480,.476,3.6,4.5,.798,1.7,5.8,7.5,2.4,0.9,1.0,2.2,3.2,13.7,
Darryl Dawkins,28,NJN,C,39,30,24.9,4.9,8.7,.566,0.0,0.0,.000,4.9,8.7,.568,.566,3.7,5.2,.711,1.4,3.2,4.6,1.2,0.4,0.9,2.4,4.4,13.5,
Darrell Walker,23,NYK,PG,82,66,30.4,5.2,12.1,.435,0.0,0.2,.000,5.2,11.9,.442,.435,3.0,4.2,.700,1.6,1.8,3.4,5.0,2.0,0.3,2.5,3.0,13.5,
Gerald Henderson,29,SEA,PG,79,78,33.5,5.4,11.3,.479,0.1,0.5,.237,5.3,10.8,.490,.484,2.5,3.2,.780,0.9,1.5,2.4,7.1,1.8,0.1,2.9,2.5,13.4,
Maurice Lucas,32,PHO,PF,63,22,26.5,5.5,11.5,.476,0.0,0.1,.000,5.5,11.5,.479,.476,2.4,3.2,.750,2.2,6.7,8.8,2.3,0.6,0.3,2.4,2.9,13.4,
Mickey Johnson,32,GSW,PF,66,9,23.7,4.6,10.8,.426,0.1,0.5,.233,4.5,10.4,.434,.431,3.9,4.8,.823,2.3,3.7,6.0,2.3,1.1,0.5,2.2,3.3,13.3,
Greg Ballard,30,WSB,SF,82,77,32.5,5.7,11.9,.480,0.2,0.6,.304,5.5,11.4,.488,.487,1.5,1.8,.795,1.8,4.6,6.5,2.5,1.2,0.4,1.3,2.7,13.1,
Maurice Cheeks,28,PHI,PG,78,78,33.5,5.4,9.5,.570,0.1,0.3,.231,5.3,9.2,.582,.574,2.2,2.6,.879,0.7,2.1,2.8,6.4,2.2,0.3,2.0,2.4,13.1,"DPOY-5,DEF1"
Lewis Lloyd,25,HOU,SG,82,58,26.0,5.6,10.6,.526,0.0,0.1,.250,5.5,10.5,.528,.527,2.0,2.7,.732,1.2,1.6,2.8,3.4,0.9,0.3,2.2,2.4,13.1,
Rickey Green,30,UTA,PG,77,77,31.6,4.9,10.4,.477,0.1,0.3,.300,4.9,10.1,.482,.481,3.0,3.5,.869,0.5,2.0,2.5,7.8,1.7,0.0,2.3,1.7,13.0,
Jerome Whitehead,28,GSW,C,79,78,32.1,5.3,10.4,.510,0.0,0.0,,5.3,10.4,.510,.510,2.3,3.0,.783,2.8,5.1,7.9,0.7,0.6,0.5,1.8,4.1,13.0,
Danny Ainge,25,BOS,SG,75,73,34.2,5.6,10.6,.529,0.2,0.7,.268,5.4,9.8,.549,.539,1.6,1.8,.868,1.0,2.6,3.6,5.3,1.6,0.1,2.0,3.0,12.9,
Mike Gminski,25,NJN,C,81,54,29.9,4.7,10.1,.465,0.0,0.0,.000,4.7,10.1,.465,.465,3.4,4.0,.841,2.8,5.0,7.8,2.0,0.5,1.1,1.7,1.7,12.8,
Dan Issel,36,DEN,C,77,9,21.9,4.7,10.3,.459,0.0,0.1,.143,4.7,10.2,.462,.460,3.3,4.1,.806,1.0,3.3,4.3,1.8,0.8,0.4,1.2,2.2,12.8,6MOY-2
Vinnie Johnson,28,DET,SG,82,16,25.5,5.2,11.5,.454,0.1,0.3,.185,5.2,11.2,.462,.457,2.3,3.0,.769,1.6,1.4,3.1,4.0,0.9,0.2,1.6,2.5,12.8,
Albert King,25,NJN,SF,42,7,20.5,5.4,11.0,.491,0.0,0.2,.000,5.4,10.8,.500,.491,2.0,2.5,.817,1.7,2.1,3.8,1.4,1.0,0.2,1.5,2.6,12.8,
Fat Lever,24,DEN,PG,82,82,31.2,5.2,12.0,.430,0.1,0.3,.250,5.1,11.7,.435,.434,2.4,3.1,.770,1.8,3.2,5.0,7.5,2.5,0.4,2.5,2.8,12.8,
Johnny Moore,26,SAS,PG,82,82,32.8,5.1,11.1,.457,0.3,1.1,.281,4.8,10.0,.476,.471,2.3,3.0,.762,1.1,3.5,4.6,10.0,2.8,0.2,2.9,3.0,12.8,
Otis Thorpe,22,KCK,PF,82,23,23.4,5.0,8.4,.600,0.0,0.0,.000,5.0,8.3,.602,.600,2.8,4.5,.620,2.3,4.5,6.8,1.4,0.4,0.5,2.3,3.1,12.8,
Louis Orr,26,NYK,PF,79,31,31.0,4.7,9.7,.486,0.0,0.1,.100,4.7,9.6,.491,.486,3.3,4.2,.784,2.2,2.8,4.9,1.7,1.3,0.3,1.7,2.5,12.7,
Johnny Davis,29,CLE,PG,76,30,25.3,4.4,10.4,.426,0.2,0.6,.261,4.3,9.8,.436,.434,3.4,3.9,.850,0.5,1.1,1.6,5.6,0.6,0.1,2.0,1.8,12.4,
Sly Williams,27,ATL,SF,34,20,25.5,4.9,11.2,.439,0.1,0.4,.267,4.8,10.7,.447,.445,2.3,3.6,.642,1.3,3.6,4.9,2.8,0.8,0.2,2.3,2.4,12.3,
Wayne Cooper,28,DEN,C,80,78,25.4,5.1,10.7,.472,0.0,0.0,.000,5.1,10.7,.473,.472,2.0,2.9,.685,2.9,5.0,7.9,1.1,0.4,2.5,1.9,3.8,12.1,
LaSalle Thompson,23,KCK,C,82,77,30.0,4.5,8.5,.531,0.0,0.0,,4.5,8.5,.531,.531,2.8,3.8,.721,3.3,7.1,10.4,1.6,1.2,1.6,2.5,4.0,11.8,
Terry Tyler,28,DET,SF,82,53,24.4,5.1,10.4,.494,0.0,0.1,.000,5.1,10.3,.498,.494,1.3,1.8,.716,1.8,3.4,5.2,0.8,0.6,1.1,0.9,2.3,11.6,6MOY-6
Darnell Valentine,25,POR,PG,75,59,30.4,4.3,9.1,.473,0.0,0.0,.000,4.3,9.0,.474,.473,3.1,3.9,.793,0.7,2.2,2.9,7.0,1.9,0.1,2.6,2.5,11.6,
John Lucas,31,HOU,PG,47,21,24.6,4.4,9.5,.462,0.4,1.4,.318,3.9,8.1,.487,.485,2.2,2.7,.798,0.4,1.4,1.8,6.8,1.3,0.0,2.2,1.7,11.4,
James Donaldson,27,LAC,C,82,58,29.2,4.3,6.7,.637,0.0,0.0,,4.3,6.7,.637,.637,2.8,3.7,.749,2.0,6.1,8.1,0.6,0.3,1.6,2.5,2.6,11.3,
Cedric Maxwell,29,BOS,SF,57,51,26.2,3.5,6.6,.533,0.0,0.0,.000,3.5,6.6,.536,.533,4.1,4.9,.831,1.7,2.5,4.2,1.8,0.6,0.3,1.7,2.5,11.1,
Larry Smith,27,GSW,PF,80,78,31.2,4.6,8.6,.530,0.0,0.0,,4.6,8.6,.530,.530,1.9,3.2,.605,5.1,5.8,10.9,1.2,1.0,0.7,2.0,3.6,11.1,
Jim Thomas,24,IND,SG,80,52,25.7,4.3,9.1,.478,0.1,0.5,.190,4.2,8.6,.496,.483,2.3,2.9,.782,0.9,2.3,3.3,2.9,1.0,0.1,1.6,2.4,11.1,
Kyle Macy,27,PHO,PG,65,52,31.0,4.3,9.0,.485,0.4,1.3,.271,4.0,7.6,.521,.504,2.0,2.2,.907,0.5,2.2,2.8,5.8,1.3,0.0,1.7,2.0,11.0,
Sam Perkins,23,DAL,PF,82,42,28.3,4.2,9.0,.471,0.1,0.4,.250,4.1,8.5,.483,.478,2.4,3.0,.820,2.3,5.1,7.4,1.6,0.8,0.8,1.2,2.9,11.0,
Jerry Sichting,28,IND,PG,70,25,25.8,4.6,8.9,.521,0.1,0.5,.243,4.5,8.4,.538,.528,1.6,1.8,.875,0.3,1.3,1.6,3.8,0.7,0.1,1.5,1.7,11.0,
Dan Roundfield,31,DET,PF,56,43,26.6,4.2,9.0,.467,0.0,0.0,.000,4.2,9.0,.469,.467,2.5,3.2,.781,3.1,5.0,8.1,1.8,0.5,1.0,2.2,2.6,10.9,
Craig Hodges,24,MIL,SG,82,63,30.4,4.4,8.9,.490,0.6,1.6,.348,3.8,7.3,.523,.523,1.3,1.6,.815,0.9,1.4,2.3,4.3,1.2,0.0,1.6,3.2,10.6,
Melvin Turpin,24,CLE,C,79,45,24.7,4.6,9.0,.511,0.0,0.0,,4.6,9.0,.511,.511,1.4,1.8,.784,2.0,3.8,5.7,0.5,0.5,1.1,1.5,2.7,10.6,
Bob McAdoo,33,LAL,C,66,0,19.0,4.3,8.3,.520,0.0,0.0,.000,4.3,8.3,.521,.520,1.8,2.5,.753,1.2,3.3,4.5,1.0,0.3,0.8,1.4,2.6,10.5,6MOY-6
Kenny Carr,29,POR,PF,48,30,23.3,4.0,7.6,.523,0.0,0.1,.000,4.0,7.5,.528,.523,2.5,3.4,.720,1.9,4.9,6.7,1.2,0.5,0.4,2.1,2.9,10.4,
Mike McGee,25,LAL,SF,76,3,15.4,4.3,8.1,.538,0.3,0.8,.361,4.0,7.3,.557,.556,1.2,2.1,.588,1.3,0.9,2.2,0.9,0.5,0.1,1.1,1.9,10.2,
Mike O'Koren,26,NJN,SF,43,29,26.0,4.5,9.1,.494,0.2,0.5,.381,4.3,8.7,.500,.504,1.0,1.6,.627,1.1,2.8,3.9,2.4,0.7,0.4,1.2,2.7,10.2,
Mark Olberding,28,KCK,PF,81,62,28.1,3.3,6.5,.502,0.0,0.0,.000,3.3,6.5,.505,.502,3.6,4.3,.832,1.7,4.6,6.3,3.0,0.7,0.1,2.3,3.7,10.2,
Mike Sanders,24,PHO,SF,21,11,19.9,4.0,8.3,.486,0.0,0.0,,4.0,8.3,.486,.486,2.1,2.8,.763,1.8,2.4,4.2,1.4,1.1,0.2,1.6,2.8,10.2,
Brad Davis,29,DAL,PG,82,82,31.0,3.8,7.5,.505,0.6,1.4,.409,3.2,6.1,.527,.543,1.9,2.2,.888,0.5,1.9,2.4,7.1,1.1,0.1,1.5,2.7,10.1,
Mike Evans,29,DEN,SG,81,0,17.7,4.0,8.2,.489,0.7,1.9,.363,3.3,6.2,.528,.532,1.4,1.6,.863,0.3,1.1,1.5,2.9,0.8,0.1,1.6,2.1,10.1,
Bill Walton,32,LAC,C,67,37,24.6,4.0,7.7,.521,0.0,0.0,.000,4.0,7.7,.523,.521,2.1,3.0,.680,2.5,6.4,9.0,2.3,0.7,2.1,2.6,2.7,10.1,
Sam Bowie,23,POR,C,76,62,29.2,3.9,7.3,.537,0.0,0.0,,3.9,7.3,.537,.537,2.1,3.0,.711,2.7,5.9,8.6,2.8,0.7,2.7,2.3,3.7,10.0,
Steve Johnson,27,CHI,C,74,54,22.4,3.8,7.0,.545,0.0,0.0,.000,3.8,6.9,.548,.545,2.4,3.4,.718,2.0,3.9,5.9,0.9,0.5,0.8,2.0,3.6,10.0,
