Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Allan Houston,31,NYK,SG,82,82,37.9,8.0,17.9,.445,2.2,5.5,.396,5.8,12.4,.467,.506,4.4,4.8,.919,0.3,2.5,2.8,2.7,0.7,0.1,2.2,2.3,22.5,
Stephon Marbury,25,PHO,PG,81,81,40.0,8.3,18.9,.439,1.1,3.7,.301,7.2,15.2,.472,.468,4.6,5.8,.803,0.7,2.6,3.2,8.1,1.3,0.2,3.2,2.5,22.3,"AS,NBA3"
Antawn Jamison,26,GSW,SF,82,82,39.3,8.4,17.9,.470,0.8,2.5,.311,7.6,15.4,.496,.492,4.6,5.8,.789,2.4,4.7,7.0,1.9,0.9,0.5,2.2,2.4,22.2,
Jalen Rose,30,CHI,SF,82,82,40.9,7.8,19.3,.406,1.6,4.4,.370,6.2,14.9,.416,.448,4.9,5.7,.854,0.8,3.5,4.3,4.8,0.9,0.3,3.5,3.3,22.1,
Jamal Mashburn,30,NOH,SF,82,81,40.5,8.2,19.3,.422,1.5,3.7,.389,6.7,15.6,.430,.460,3.8,4.5,.848,0.8,5.3,6.1,5.6,1.0,0.2,2.8,2.4,21.6,"MVP-11,AS,NBA3"
Jerry Stackhouse,28,WAS,SG,70,70,39.2,7.0,17.2,.409,1.0,3.5,.290,6.0,13.7,.439,.438,6.5,7.4,.878,0.9,2.8,3.7,4.5,0.9,0.4,2.8,1.9,21.5,
Shawn Marion,24,PHO,SF,81,81,41.6,8.2,18.1,.452,1.7,4.5,.387,6.4,13.6,.473,.500,3.1,3.6,.851,2.5,7.1,9.5,2.4,2.3,1.2,1.9,2.6,21.2,"DPOY-13,AS"
Steve Francis,25,HOU,PG,81,81,41.0,7.0,16.2,.435,1.0,3.0,.354,6.0,13.2,.453,.468,5.9,7.3,.800,2.0,4.2,6.2,6.2,1.7,0.5,3.7,3.1,21.0,AS
Jermaine O'Neal,24,IND,PF,77,76,37.2,7.9,16.4,.484,0.1,0.3,.333,7.8,16.1,.487,.487,4.8,6.6,.731,2.6,7.7,10.3,2.0,0.9,2.3,2.3,3.6,20.8,"AS,NBA3"
Glenn Robinson,30,ATL,SF,69,68,37.6,7.8,18.1,.432,1.3,3.8,.342,6.5,14.3,.456,.468,3.9,4.4,.876,1.2,5.4,6.6,3.0,1.3,0.4,3.6,2.7,20.8,
Vince Carter,26,TOR,SG,43,42,34.2,8.3,17.7,.467,1.0,3.0,.344,7.2,14.6,.493,.497,3.0,3.7,.806,1.4,3.0,4.4,3.3,1.1,1.0,1.7,2.8,20.6,AS
Ricky Davis,23,CLE,SG,79,76,39.6,7.6,18.6,.410,0.9,2.6,.363,6.7,16.0,.417,.435,4.4,5.9,.748,1.2,3.7,4.9,5.5,1.6,0.5,3.5,2.3,20.6,
Karl Malone,39,UTA,PF,81,81,36.2,7.3,15.9,.462,0.0,0.2,.214,7.3,15.7,.464,.463,5.9,7.7,.763,1.4,6.4,7.8,4.7,1.7,0.4,2.6,2.5,20.6,
Gary Payton,34,2TM,PG,80,80,40.1,8.3,18.3,.454,0.7,2.3,.297,7.6,16.1,.476,.472,3.1,4.4,.710,1.0,3.2,4.2,8.3,1.7,0.3,2.3,2.3,20.4,"DPOY-11,AS"
Antoine Walker,26,BOS,PF,78,78,41.5,7.7,19.9,.388,2.4,7.5,.323,5.3,12.5,.427,.449,2.3,3.7,.615,1.3,5.9,7.2,4.8,1.5,0.4,3.3,2.8,20.1,AS
Michael Jordan,39,WAS,SF,82,67,37.0,8.3,18.6,.445,0.2,0.7,.291,8.1,18.0,.450,.450,3.2,4.0,.821,0.9,5.2,6.1,3.8,1.5,0.5,2.1,2.1,20.0,AS
Shareef Abdur-Rahim,26,ATL,PF,81,81,38.1,7.0,14.6,.478,0.3,0.7,.350,6.7,13.9,.485,.487,5.6,6.7,.841,2.2,6.2,8.4,3.0,1.1,0.5,2.6,3.0,19.9,
Sam Cassell,33,MIL,PG,78,77,34.6,7.0,14.9,.470,0.8,2.1,.362,6.2,12.8,.487,.495,4.9,5.7,.861,0.7,3.7,4.4,5.8,1.1,0.2,2.3,2.8,19.7,
Richard Hamilton,24,DET,SG,82,82,32.2,7.0,15.7,.443,0.4,1.5,.269,6.6,14.2,.461,.456,5.4,6.4,.833,1.1,2.8,3.9,2.5,0.8,0.2,2.4,3.0,19.7,
Michael Finley,29,DAL,SF,69,69,38.3,7.3,17.3,.425,1.7,4.7,.370,5.6,12.6,.445,.475,2.9,3.3,.861,1.6,4.3,5.8,3.0,1.1,0.3,1.7,1.5,19.3,
Peja Stojaković,25,SAC,SF,72,72,34.0,6.9,14.4,.481,2.2,5.6,.382,4.8,8.7,.545,.556,3.2,3.7,.875,0.8,4.7,5.5,2.0,1.0,0.1,1.4,2.0,19.2,AS
Pau Gasol,22,MEM,PF,82,82,36.0,6.9,13.6,.510,0.0,0.1,.100,6.9,13.5,.514,.510,5.1,6.9,.736,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7,19.0,
Jason Kidd,29,NJN,PG,80,80,37.4,6.4,15.6,.414,1.6,4.6,.341,4.9,10.9,.445,.465,4.2,5.0,.841,1.4,4.9,6.3,8.9,2.2,0.3,3.7,1.6,18.7,"MVP-9,AS,NBA2,DEF2"
Elton Brand,23,LAC,PF,62,61,39.6,7.3,14.5,.502,0.0,0.0,.000,7.3,14.5,.502,.502,3.9,5.7,.685,4.6,6.8,11.3,2.5,1.1,2.5,2.6,3.3,18.5,
Eddie Jones,31,MIA,SG,47,47,38.1,6.2,14.6,.423,2.1,5.1,.407,4.1,9.5,.432,.494,4.0,4.9,.822,0.7,4.1,4.8,3.7,1.4,0.7,1.8,2.9,18.5,
Juwan Howard,29,DEN,PF,77,77,35.5,7.4,16.4,.450,0.0,0.1,.500,7.3,16.3,.449,.450,3.7,4.6,.803,2.4,5.2,7.6,3.0,1.0,0.4,2.5,3.1,18.4,
Gilbert Arenas,21,GSW,PG,82,82,35.0,6.2,14.4,.431,1.3,3.8,.348,4.9,10.6,.461,.478,4.5,5.7,.791,1.2,3.5,4.7,6.3,1.5,0.2,3.5,3.2,18.3,MIP-1
Rashard Lewis,23,SEA,SF,77,77,39.5,6.7,14.9,.452,1.0,2.8,.346,5.8,12.1,.476,.484,3.7,4.5,.820,2.0,4.6,6.5,1.7,1.3,0.5,1.9,2.7,18.1,
Rasheed Wallace,28,POR,PF,74,74,36.3,7.0,14.8,.471,1.5,4.1,.358,5.5,10.6,.515,.521,2.7,3.7,.735,1.5,5.9,7.4,2.1,0.9,1.0,1.9,3.0,18.1,
Steve Nash,28,DAL,PG,82,82,33.1,6.3,13.6,.465,1.4,3.3,.413,5.0,10.3,.482,.515,3.8,4.1,.909,0.8,2.1,2.9,7.3,1.0,0.1,2.3,1.6,17.7,"MVP-11,AS,NBA3"
Matt Harpring,26,UTA,SF,78,69,32.8,6.7,13.1,.511,0.8,2.1,.413,5.8,11.0,.529,.543,3.4,4.2,.792,2.4,4.2,6.6,1.7,0.9,0.2,2.1,2.8,17.6,
Wally Szczerbiak,25,MIN,SF,52,42,35.3,6.8,14.0,.481,1.2,2.8,.421,5.6,11.2,.497,.523,2.9,3.3,.867,1.0,3.6,4.6,2.6,0.8,0.4,1.7,2.4,17.6,
Cuttino Mobley,27,HOU,SG,73,73,41.7,6.3,14.6,.434,1.5,4.4,.352,4.8,10.3,.469,.486,3.3,3.9,.858,1.0,3.2,4.2,2.8,1.3,0.5,2.3,2.5,17.5,
Zydrunas Ilgauskas,27,CLE,C,81,81,30.0,6.1,13.9,.441,0.0,0.1,.000,6.1,13.8,.443,.441,4.9,6.3,.781,3.0,4.6,7.5,1.6,0.7,1.9,2.6,3.4,17.2,AS
Jason Terry,25,ATL,PG,81,81,38.0,6.0,14.1,.428,2.0,5.3,.371,4.0,8.8,.462,.498,3.2,3.6,.887,0.5,3.0,3.4,7.4,1.6,0.2,3.1,2.2,17.2,
Baron Davis,23,NOH,PG,50,47,37.8,6.6,16.0,.416,2.0,5.7,.350,4.7,10.3,.452,.478,1.9,2.6,.710,1.1,2.6,3.7,6.4,1.8,0.4,2.8,3.0,17.1,
Corey Maggette,23,LAC,SG,64,57,31.3,5.4,12.1,.444,1.0,2.8,.350,4.4,9.3,.471,.484,5.1,6.3,.802,1.2,3.8,5.0,1.9,0.9,0.3,2.3,3.0,16.8,
Kenyon Martin,25,NJN,PF,77,77,34.1,6.6,14.1,.470,0.1,0.6,.209,6.5,13.5,.481,.475,3.3,5.1,.653,2.1,6.2,8.3,2.4,1.3,0.9,2.5,3.8,16.7,DPOY-12
David Wesley,32,NOH,SG,73,73,37.1,6.2,14.2,.433,1.8,4.3,.424,4.3,9.9,.437,.498,2.5,3.2,.781,0.5,1.9,2.4,3.4,1.5,0.1,1.8,2.4,16.7,
Latrell Sprewell,32,NYK,SF,74,73,38.6,6.1,15.2,.403,1.8,4.9,.372,4.3,10.4,.417,.462,2.3,2.9,.794,0.6,3.2,3.9,4.5,1.4,0.3,2.3,1.8,16.4,
Chauncey Billups,26,DET,PG,74,74,31.4,4.9,11.8,.421,2.0,5.1,.392,2.9,6.6,.443,.506,4.3,4.9,.878,0.5,3.2,3.7,3.9,0.9,0.2,1.8,1.8,16.2,
Mike Bibby,24,SAC,PG,55,55,33.4,6.0,12.7,.470,1.0,2.5,.409,5.0,10.2,.485,.510,2.9,3.4,.861,0.6,2.1,2.7,5.2,1.3,0.1,2.3,1.7,15.9,
Keith Van Horn,27,PHI,PF,74,73,31.6,6.2,12.9,.482,0.9,2.4,.369,5.3,10.5,.508,.516,2.6,3.2,.804,2.1,4.9,7.1,1.3,0.9,0.4,2.0,3.4,15.9,
Mike Miller,22,2TM,SF,65,52,33.6,5.7,13.2,.434,1.7,4.6,.363,4.1,8.6,.472,.498,2.4,2.9,.839,0.7,4.5,5.2,2.6,0.6,0.3,1.9,2.7,15.6,
Jason Richardson,22,GSW,SG,82,82,32.9,5.8,14.2,.410,1.5,4.1,.368,4.3,10.1,.427,.463,2.5,3.3,.764,1.4,3.3,4.6,3.0,1.1,0.3,2.2,2.5,15.6,
Richard Jefferson,22,NJN,SF,80,80,36.0,5.7,11.4,.501,0.1,0.3,.250,5.6,11.1,.507,.504,4.1,5.5,.743,1.9,4.6,6.4,2.5,1.0,0.6,2.0,2.7,15.5,
Tony Parker,20,SAS,PG,82,82,33.8,5.9,12.7,.464,1.0,3.0,.337,4.9,9.8,.503,.503,2.7,3.5,.755,0.4,2.2,2.6,5.3,0.9,0.0,2.4,2.1,15.5,
Metta World Peace,23,IND,SF,69,67,33.6,5.2,12.3,.428,1.0,3.1,.336,4.2,9.2,.458,.470,4.0,5.4,.736,1.5,3.8,5.2,2.9,2.3,0.7,2.1,3.5,15.5,"DPOY-2,DEF2"
Caron Butler,22,MIA,SF,78,78,36.6,5.5,13.2,.416,0.4,1.4,.318,5.1,11.9,.427,.432,4.0,4.8,.824,1.7,3.4,5.1,2.7,1.8,0.4,2.5,2.9,15.4,ROY-3
Bobby Jackson,29,SAC,PG,59,26,28.4,5.8,12.4,.464,1.5,4.0,.379,4.3,8.4,.505,.525,2.1,2.5,.846,1.0,2.7,3.7,3.1,1.2,0.1,1.8,2.1,15.2,6MOY-1
Bonzi Wells,26,POR,SG,75,65,31.9,5.8,13.2,.441,0.5,1.7,.292,5.3,11.5,.464,.461,3.0,4.2,.722,1.3,3.9,5.3,3.3,1.6,0.2,2.9,2.9,15.2,
Michael Redd,23,MIL,SG,82,14,28.2,5.5,11.8,.469,2.2,5.1,.438,3.3,6.8,.492,.562,1.8,2.3,.805,1.2,3.3,4.5,1.4,1.2,0.2,0.9,1.7,15.1,6MOY-2
Lamar Odom,23,LAC,SF,49,47,34.3,5.5,12.5,.439,0.9,2.6,.326,4.6,9.8,.469,.473,2.8,3.6,.777,1.2,5.4,6.7,3.6,0.9,0.8,2.9,3.7,14.6,
Grant Hill,30,ORL,SF,29,29,29.1,5.2,10.6,.492,0.0,0.1,.250,5.2,10.4,.495,.493,4.1,5.0,.819,1.4,5.7,7.1,4.2,1.0,0.4,2.9,1.6,14.5,
Desmond Mason,25,2TM,SF,80,40,34.5,5.7,12.7,.449,0.3,0.9,.292,5.5,11.8,.461,.460,2.7,3.5,.749,1.9,4.6,6.5,2.0,0.8,0.4,1.4,2.6,14.3,
Voshon Lenard,29,TOR,SG,63,24,30.6,5.2,12.8,.402,1.5,4.0,.365,3.7,8.8,.418,.459,2.5,3.1,.804,0.8,2.6,3.4,2.3,0.9,0.3,1.6,2.5,14.3,
Troy Hudson,26,MIN,PG,79,74,32.9,5.2,12.1,.428,1.2,3.4,.365,3.9,8.7,.452,.479,2.6,2.9,.900,0.5,1.8,2.3,5.7,0.8,0.1,2.3,2.0,14.2,
Morris Peterson,25,TOR,SF,82,80,36.0,5.1,13.1,.392,1.4,4.2,.337,3.7,8.9,.418,.446,2.4,3.0,.789,1.2,3.2,4.4,2.3,1.1,0.4,1.6,2.8,14.1,
Kurt Thomas,30,NYK,C,81,81,31.8,6.1,12.7,.483,0.0,0.0,.667,6.1,12.7,.483,.484,1.7,2.3,.750,2.0,5.9,7.9,2.0,1.0,1.2,1.7,4.2,14.0,
Derek Anderson,28,POR,PG,76,76,33.6,4.7,10.9,.427,1.5,4.4,.350,3.1,6.6,.477,.496,3.0,3.5,.859,0.7,2.8,3.5,4.3,1.2,0.2,1.7,1.9,13.9,
Antonio Davis,34,TOR,C,53,52,35.7,4.9,12.1,.407,0.0,0.0,,4.9,12.1,.407,.407,4.1,5.3,.771,2.5,5.8,8.2,2.5,0.4,1.2,2.2,2.8,13.9,
Andre Miller,26,LAC,PG,80,80,36.4,4.7,11.6,.406,0.3,1.4,.213,4.4,10.3,.432,.419,3.9,4.9,.795,1.1,2.9,4.0,6.7,1.2,0.1,2.6,2.5,13.6,
Yao Ming,22,HOU,C,82,72,29.0,4.9,9.8,.498,0.0,0.0,.500,4.9,9.8,.498,.499,3.7,4.5,.811,2.4,5.8,8.2,1.7,0.4,1.8,2.1,2.8,13.5,"ROY-2,AS"
Amar'e Stoudemire,20,PHO,PF,82,71,31.3,4.8,10.1,.472,0.0,0.1,.200,4.8,10.0,.476,.473,3.9,5.9,.661,3.0,5.7,8.8,1.0,0.8,1.1,2.3,3.3,13.5,ROY-1
Donyell Marshall,29,CHI,PF,78,53,30.5,5.4,11.8,.459,0.4,1.1,.379,5.0,10.7,.467,.477,2.1,2.8,.756,3.0,6.0,9.0,1.8,1.2,1.1,1.7,3.0,13.4,
Dajuan Wagner,19,CLE,SG,47,24,29.5,4.7,12.9,.369,1.2,3.7,.316,3.6,9.2,.390,.414,2.7,3.4,.800,0.4,1.3,1.7,2.8,0.8,0.1,1.8,2.3,13.4,
Tim Thomas,25,MIL,SF,80,70,29.5,5.2,11.6,.443,1.2,3.3,.366,3.9,8.3,.474,.495,1.8,2.3,.780,1.2,3.7,4.9,1.3,0.9,0.6,1.7,3.2,13.3,
Alvin Williams,28,TOR,PG,78,78,33.8,5.1,11.6,.438,0.6,1.9,.329,4.5,9.7,.458,.464,2.4,3.1,.782,0.7,2.4,3.1,5.3,1.4,0.3,1.6,2.2,13.2,
Brad Miller,26,IND,C,73,72,31.1,4.5,9.1,.493,0.1,0.2,.313,4.4,8.9,.498,.497,4.0,4.9,.818,2.5,5.7,8.3,2.6,0.9,0.6,1.6,2.8,13.1,AS
Kerry Kittles,28,NJN,SG,65,57,30.0,5.1,10.9,.467,1.2,3.4,.356,3.9,7.6,.516,.522,1.6,2.1,.785,0.8,3.1,3.9,2.6,1.6,0.5,0.8,1.7,13.0,
Eric Snow,29,PHI,PG,82,82,37.9,4.4,9.7,.452,0.1,0.4,.219,4.3,9.4,.462,.456,4.0,4.6,.858,0.9,2.8,3.7,6.6,1.6,0.1,2.4,2.9,12.9,"DPOY-10,DEF2"
Larry Hughes,24,WAS,PG,67,56,31.9,5.2,11.1,.467,0.4,1.2,.367,4.7,9.9,.479,.487,2.0,2.8,.731,1.0,3.6,4.6,3.1,1.3,0.4,2.0,2.2,12.8,
Reggie Miller,37,IND,SG,70,70,30.2,4.0,9.1,.441,1.6,4.5,.355,2.4,4.6,.527,.530,3.0,3.3,.900,0.3,2.2,2.5,2.4,0.9,0.1,0.9,1.3,12.6,
Drew Gooden,21,2TM,SF,70,47,26.8,5.1,11.1,.457,0.2,0.7,.292,4.9,10.4,.468,.466,2.2,3.0,.712,2.3,4.2,6.5,1.2,0.8,0.5,2.1,2.5,12.5,ROY-5
Nick Van Exel,31,DAL,SG,73,1,27.8,4.7,11.4,.412,1.6,4.3,.378,3.1,7.1,.432,.483,1.5,2.0,.764,0.5,2.4,2.8,4.3,0.6,0.1,1.7,1.2,12.5,6MOY-4
Gordan Giriček,25,2TM,SG,76,62,28.3,4.6,10.6,.436,1.1,3.3,.341,3.5,7.3,.478,.489,2.0,2.4,.820,0.5,2.7,3.1,1.8,0.7,0.1,1.9,2.1,12.3,
Michael Olowokandi,27,LAC,C,36,36,38.0,5.2,12.1,.427,0.0,0.0,,5.2,12.1,.427,.427,1.9,2.9,.657,1.6,7.5,9.1,1.3,0.5,2.2,2.7,3.1,12.3,
Al Harrington,22,IND,SF,82,37,30.1,4.7,10.9,.434,0.2,0.6,.283,4.6,10.4,.442,.441,2.6,3.3,.770,1.9,4.3,6.2,1.5,0.9,0.4,2.0,3.4,12.2,6MOY-8
Clifford Robinson,36,DET,PF,81,69,34.9,4.6,11.5,.398,1.1,3.2,.336,3.5,8.3,.422,.444,2.0,2.9,.676,1.0,2.9,3.9,3.3,1.1,1.1,2.0,3.2,12.2,
Jason Williams,27,MEM,PG,76,76,31.7,4.4,11.3,.388,1.9,5.3,.354,2.5,6.0,.418,.471,1.4,1.7,.840,0.3,2.5,2.8,8.3,1.2,0.1,2.2,1.7,12.1,
Andrei Kirilenko,21,UTA,SF,80,11,27.7,3.9,8.0,.491,0.5,1.4,.325,3.5,6.6,.527,.519,3.7,4.6,.800,1.8,3.4,5.3,1.7,1.5,2.2,1.7,2.3,12.0,6MOY-3
Corliss Williamson,29,DET,SF,82,1,25.1,4.6,10.1,.453,0.0,0.1,.182,4.5,9.9,.456,.454,2.9,3.7,.790,1.8,2.6,4.4,1.3,0.5,0.3,1.5,2.9,12.0,6MOY-5
Stephen Jackson,24,SAS,SG,80,58,28.2,4.5,10.2,.435,1.2,3.7,.320,3.3,6.5,.501,.493,1.7,2.3,.760,0.8,2.8,3.6,2.3,1.6,0.4,2.2,2.5,11.8,
Marcus Fizer,24,CHI,PF,38,0,21.3,4.7,10.1,.465,0.0,0.2,.167,4.7,9.9,.469,.466,2.3,3.5,.657,2.1,3.6,5.7,1.3,0.4,0.4,1.5,2.3,11.7,
Troy Murphy,22,GSW,PF,79,79,31.8,4.3,9.5,.451,0.0,0.2,.214,4.2,9.3,.456,.453,3.1,3.7,.841,2.9,7.3,10.2,1.3,0.8,0.4,1.4,3.1,11.7,
Toni Kukoč,34,MIL,PF,63,0,27.0,4.0,9.2,.432,1.5,4.2,.361,2.4,5.0,.490,.514,2.2,3.1,.706,1.1,3.2,4.2,3.7,1.3,0.5,1.9,2.1,11.6,6MOY-10
Lorenzen Wright,27,MEM,C,70,49,28.3,4.6,10.2,.454,0.0,0.1,.000,4.6,10.2,.457,.454,2.1,3.2,.659,2.4,5.1,7.5,1.1,0.7,0.8,1.6,3.0,11.4,
Rasho Nesterović,26,MIN,C,77,77,30.4,5.2,9.9,.525,0.0,0.0,.000,5.2,9.9,.526,.525,0.8,1.2,.642,1.9,4.6,6.5,1.5,0.5,1.5,1.3,3.3,11.2,
Wesley Person,31,MEM,SG,66,44,29.4,4.2,9.1,.456,1.5,3.5,.433,2.6,5.6,.470,.539,1.2,1.5,.814,0.4,2.5,2.9,1.7,0.6,0.3,0.8,1.0,11.0,
James Posey,26,2TM,SF,83,71,30.3,3.7,9.1,.411,0.8,2.8,.306,2.9,6.3,.457,.457,2.5,3.0,.833,1.1,4.0,5.1,2.2,1.3,0.2,1.7,2.4,10.8,
Scottie Pippen,37,POR,SF,64,58,29.9,4.1,9.3,.444,0.6,2.1,.286,3.5,7.3,.489,.476,1.9,2.3,.818,0.9,3.5,4.3,4.5,1.6,0.4,2.6,2.3,10.8,
John Stockton,40,UTA,PG,82,82,27.7,3.8,7.8,.483,0.4,1.0,.363,3.4,6.8,.500,.505,2.9,3.5,.826,0.6,1.8,2.5,7.7,1.7,0.2,2.2,2.2,10.8,
P.J. Brown,33,NOH,PF,78,78,33.4,4.1,7.7,.531,0.0,0.0,.000,4.1,7.7,.533,.531,2.5,3.0,.836,3.1,5.9,9.0,1.9,0.9,1.0,1.3,2.6,10.7,
Jamal Crawford,22,CHI,PG,80,31,24.9,4.2,10.1,.413,1.1,3.0,.355,3.1,7.1,.438,.467,1.3,1.6,.806,0.3,2.1,2.3,4.2,1.0,0.3,1.7,1.6,10.7,
Pat Garrity,26,ORL,PF,81,53,31.9,3.9,9.2,.419,2.0,5.0,.396,1.9,4.2,.448,.528,1.0,1.2,.830,0.9,2.9,3.8,1.5,0.8,0.2,1.0,3.1,10.7,
Anfernee Hardaway,31,PHO,SG,58,51,30.6,4.4,9.9,.447,0.4,1.3,.356,4.0,8.6,.460,.469,1.3,1.7,.794,1.1,3.3,4.4,4.1,1.1,0.4,2.5,2.6,10.6,
Eddy Curry,20,CHI,C,81,48,19.4,4.1,7.1,.585,0.0,0.0,,4.1,7.1,.585,.585,2.2,3.5,.624,1.4,2.9,4.4,0.5,0.2,0.8,1.7,2.8,10.5,
Derek Fisher,28,LAL,PG,82,82,34.5,4.1,9.5,.437,1.0,2.6,.401,3.1,6.9,.451,.492,1.2,1.5,.800,0.5,2.4,2.9,3.6,1.1,0.2,1.1,2.4,10.5,
Nenê,20,DEN,C,80,53,28.2,4.0,7.7,.519,0.0,0.0,.000,4.0,7.7,.521,.519,2.5,4.3,.578,2.6,3.5,6.1,1.9,1.6,0.8,2.3,3.7,10.5,ROY-6
Malik Rose,28,SAS,PF,79,13,24.5,3.7,8.0,.459,0.0,0.1,.400,3.6,7.9,.459,.460,3.1,3.9,.791,1.9,4.5,6.4,1.6,0.7,0.5,2.2,2.6,10.4,6MOY-6
Brent Barry,31,SEA,SG,75,68,33.1,3.5,7.7,.458,1.6,3.9,.403,1.9,3.8,.514,.560,1.7,2.1,.795,0.6,3.4,4.0,5.1,1.5,0.2,1.9,2.7,10.3,
Brian Grant,30,MIA,C,82,82,32.2,4.2,8.2,.509,0.0,0.0,,4.2,8.2,.509,.509,1.9,2.5,.771,2.9,7.3,10.2,1.3,0.8,0.6,1.6,3.7,10.3,
Lucious Harris,32,NJN,SG,77,25,25.6,3.9,9.4,.413,0.6,1.8,.346,3.3,7.6,.429,.446,2.0,2.5,.804,0.8,2.2,3.0,2.0,0.7,0.1,0.9,1.2,10.3,6MOY-11
Jamaal Magloire,24,NOH,C,82,82,29.8,3.7,7.7,.480,0.0,0.0,.000,3.7,7.7,.483,.480,2.8,3.9,.717,3.2,5.7,8.8,1.1,0.6,1.4,1.9,3.4,10.3,
Kenny Thomas,25,2TM,PF,66,42,30.0,3.9,8.5,.465,0.0,0.0,,3.9,8.5,.465,.465,2.2,3.0,.746,2.8,5.2,8.0,1.7,0.9,0.4,1.8,2.6,10.1,
Vladimir Radmanović,22,SEA,PF,72,16,26.5,3.8,9.3,.410,1.4,4.1,.355,2.4,5.2,.453,.488,1.0,1.4,.706,1.1,3.4,4.5,1.3,0.9,0.3,1.4,1.9,10.1,
Carlos Boozer,21,CLE,PF,81,54,25.3,4.1,7.6,.536,0.0,0.0,.000,4.1,7.6,.536,.536,1.8,2.4,.771,2.5,5.0,7.5,1.3,0.7,0.6,1.3,2.8,10.0,ROY-7
Vlade Divac,34,SAC,C,80,80,29.8,3.8,8.2,.466,0.1,0.3,.240,3.7,7.9,.475,.470,2.2,3.1,.713,2.0,5.2,7.2,3.4,1.0,1.3,1.9,3.0,9.9,
Tony Delk,29,BOS,PG,67,39,28.0,3.5,8.4,.416,1.8,4.5,.395,1.7,3.8,.441,.523,1.0,1.3,.782,0.6,2.9,3.5,2.2,1.1,0.1,1.0,1.9,9.8,
Joe Johnson,21,PHO,SG,82,34,27.5,3.9,9.7,.397,0.9,2.5,.366,2.9,7.2,.408,.444,1.2,1.5,.774,0.7,2.5,3.2,2.6,0.8,0.2,1.3,1.7,9.8,6MOY-11
Jumaine Jones,23,CLE,SF,80,12,27.6,3.9,8.9,.434,1.4,3.9,.354,2.5,5.0,.497,.512,0.7,1.0,.687,1.3,3.7,5.1,1.4,0.8,0.3,1.3,2.2,9.8,
Shane Battier,24,MEM,SF,78,47,30.6,3.5,7.3,.483,1.1,2.8,.398,2.4,4.5,.535,.559,1.5,1.9,.828,1.6,2.8,4.4,1.3,1.3,1.1,0.9,2.7,9.7,
