Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Darrell Griffith,22,UTA,SG,81,,35.4,8.8,19.1,.464,0.1,0.6,.192,8.7,18.4,.473,.467,2.8,4.0,.716,1.0,2.6,3.6,2.4,1.3,0.5,2.9,2.7,20.6,ROY-1
Marques Johnson,24,MIL,SF,76,,33.4,8.4,15.2,.552,0.0,0.1,.000,8.4,15.1,.556,.552,3.5,5.0,.706,3.0,3.9,6.8,4.6,1.5,0.5,2.5,2.6,20.3,"MVP-6,AS,NBA2"
Bill Cartwright,23,NYK,C,82,,35.7,7.5,13.6,.554,0.0,0.0,.000,7.5,13.6,.554,.554,5.0,6.3,.788,2.0,5.5,7.5,1.4,0.6,1.0,2.4,3.2,20.1,
Ray Williams,26,NYK,PG,79,,34.7,7.8,16.9,.461,0.2,0.9,.235,7.6,16.0,.474,.467,3.9,4.8,.817,1.5,2.5,4.1,5.5,2.3,0.5,3.0,3.4,19.7,
Cliff Robinson,20,NJN,PF,63,,28.9,8.3,17.0,.491,0.0,0.0,1.000,8.3,17.0,.490,.491,2.8,3.9,.718,1.9,5.7,7.6,1.7,0.9,0.8,2.9,3.4,19.5,
Freeman Williams,24,SDC,SG,82,,24.1,7.8,16.8,.465,0.6,1.7,.340,7.2,15.1,.479,.482,3.1,3.6,.852,0.9,0.7,1.6,2.0,1.1,0.1,2.0,1.9,19.3,
Eddie Johnson,25,ATL,SG,75,,35.9,7.6,15.1,.504,0.1,0.3,.300,7.6,14.9,.508,.507,3.7,4.7,.784,0.8,1.6,2.4,5.4,1.7,0.1,2.6,2.5,19.1,AS
Scott Wedman,28,KCK,SF,81,,35.8,8.5,17.7,.477,0.3,1.0,.325,8.1,16.8,.485,.485,1.7,2.5,.686,1.6,3.8,5.3,2.8,1.2,0.6,2.0,3.6,19.0,
Joe Barry Carroll,22,GSW,C,82,,35.6,7.5,15.3,.491,0.0,0.0,.000,7.5,15.3,.492,.491,3.8,5.4,.716,3.3,5.9,9.3,1.4,0.6,1.5,3.0,3.8,18.9,ROY-5
Robert Parish,27,BOS,C,82,82,28.0,7.7,14.2,.545,0.0,0.0,.000,7.7,14.2,.545,.545,3.4,4.8,.710,3.0,6.5,9.5,1.8,1.0,2.6,2.3,3.8,18.9,"MVP-7,AS"
Reggie Theus,23,CHI,SG,82,82,34.4,6.6,13.4,.495,0.2,1.1,.200,6.4,12.3,.521,.503,5.4,6.7,.809,1.5,2.0,3.5,5.2,1.5,0.2,3.2,3.1,18.9,"MVP-19,AS"
Dennis Johnson,26,PHO,PG,79,,33.1,6.7,15.4,.436,0.1,0.6,.216,6.6,14.8,.446,.441,5.2,6.3,.820,2.0,2.6,4.6,3.7,1.7,0.8,2.6,3.1,18.8,"MVP-8,AS,NBA1,DEF1"
Truck Robinson,29,PHO,PF,82,82,37.7,7.9,15.6,.505,0.0,0.0,,7.9,15.6,.505,.505,3.0,4.8,.629,2.6,7.0,9.6,2.5,0.8,0.5,3.0,2.7,18.8,"MVP-19,AS"
Jack Sikma,25,SEA,C,82,82,35.6,7.3,16.0,.454,0.0,0.1,.000,7.3,15.9,.456,.454,4.1,5.0,.823,2.2,8.1,10.4,3.0,1.0,1.1,2.5,3.4,18.7,"MVP-15,AS"
Walter Davis,26,PHO,SG,78,,28.0,7.6,14.1,.539,0.1,0.2,.412,7.5,13.9,.541,.542,2.7,3.2,.836,0.8,1.8,2.6,3.9,1.2,0.2,2.8,2.5,18.0,"MVP-24,AS"
Artis Gilmore,31,CHI,C,82,82,34.5,6.7,10.0,.670,0.0,0.0,,6.7,10.0,.670,.670,4.6,6.5,.705,2.7,7.4,10.1,2.1,0.6,2.4,2.9,3.6,17.9,"MVP-22,AS"
Elvin Hayes,35,WSB,PF,81,,36.2,7.2,16.0,.451,0.0,0.1,.000,7.2,15.9,.454,.451,3.3,5.4,.617,2.9,6.8,9.7,1.2,0.8,2.1,2.3,3.7,17.8,
John Long,24,DET,SG,59,,29.7,7.5,16.2,.461,0.0,0.2,.182,7.4,16.0,.464,.462,2.7,3.1,.870,1.6,1.7,3.3,1.8,1.6,0.4,2.6,2.8,17.7,
James Silas,31,SAS,PG,75,,27.4,6.3,13.3,.477,0.0,0.0,.000,6.3,13.3,.478,.477,5.0,5.9,.850,0.6,2.5,3.1,3.8,0.7,0.2,2.1,1.7,17.7,MVP-24
Dan Roundfield,27,ATL,PF,63,,33.8,6.8,12.8,.527,0.0,0.0,.000,6.8,12.8,.528,.527,4.1,5.6,.721,3.7,6.4,10.1,2.6,1.2,1.9,2.8,4.1,17.6,"AS,DEF2"
Phil Ford,24,KCK,PG,66,,34.7,6.4,13.4,.478,0.2,0.5,.306,6.3,12.9,.485,.484,4.5,5.4,.831,0.4,1.5,1.9,8.8,1.5,0.1,3.7,2.9,17.5,MVP-12
Billy Knight,28,IND,SG,82,70,29.1,6.7,12.5,.533,0.0,0.2,.158,6.6,12.3,.540,.534,4.2,5.0,.832,2.3,2.7,5.0,1.9,1.0,0.1,2.2,1.9,17.5,
Kevin Grevey,27,WSB,SG,75,,34.9,6.7,14.7,.453,0.6,1.8,.331,6.1,12.9,.471,.474,3.3,3.9,.841,0.9,2.0,2.9,4.0,0.9,0.2,1.9,2.1,17.2,
Norm Nixon,25,LAL,PG,79,,37.5,7.3,15.3,.476,0.0,0.2,.167,7.3,15.2,.479,.477,2.5,3.2,.778,0.8,2.1,2.9,8.8,1.8,0.1,3.6,2.9,17.1,MVP-21
Jim Paxson,23,POR,SG,79,,34.2,7.4,13.8,.536,0.0,0.4,.067,7.4,13.4,.549,.537,2.3,3.1,.734,0.9,1.7,2.7,3.8,1.8,0.1,1.7,2.2,17.1,
Mychal Thompson,26,POR,C,79,,35.3,7.2,14.6,.494,0.0,0.0,.000,7.2,14.6,.495,.494,2.6,4.1,.641,2.8,5.9,8.7,3.6,0.8,2.2,3.1,3.3,17.0,
Junior Bridgeman,27,MIL,SF,77,,28.8,7.0,14.3,.487,0.0,0.3,.143,6.9,14.0,.494,.489,2.8,3.1,.884,1.0,2.7,3.8,3.0,1.1,0.4,1.9,2.4,16.8,
Phil Smith,28,SDC,SG,76,,31.3,6.8,13.9,.491,0.1,0.2,.222,6.8,13.7,.496,.493,3.1,4.1,.757,0.6,1.4,2.1,4.9,1.1,0.2,2.3,3.0,16.8,
Calvin Murphy,32,HOU,PG,76,,26.5,6.9,14.1,.492,0.1,0.2,.235,6.9,13.9,.496,.493,2.7,2.8,.958,0.4,0.7,1.1,2.9,1.5,0.1,1.7,2.8,16.7,
Paul Westphal,30,SEA,SG,36,,29.9,6.1,13.9,.442,0.2,0.7,.240,6.0,13.2,.453,.448,4.3,5.1,.832,0.3,1.6,1.9,4.1,1.3,0.4,2.2,1.9,16.7,AS
Michael Ray Richardson,25,NYK,SG,79,,40.2,6.6,14.1,.469,0.3,1.3,.225,6.3,12.8,.493,.479,2.8,4.3,.663,2.2,4.7,6.9,7.9,2.9,0.4,3.8,3.3,16.4,"MVP-17,AS,DEF1"
Campy Russell,29,NYK,SF,79,,36.3,6.4,13.9,.464,0.1,0.3,.308,6.3,13.5,.468,.468,3.4,4.3,.781,1.4,3.1,4.5,3.3,1.3,0.1,2.7,3.1,16.4,
Purvis Short,23,GSW,SF,79,,29.2,6.9,14.6,.475,0.0,0.2,.176,6.9,14.4,.479,.476,2.1,2.6,.820,1.9,3.0,4.9,3.2,1.0,0.2,1.8,3.1,16.1,
Robert Reid,25,HOU,SF,82,82,36.1,6.5,13.6,.482,0.0,0.0,.000,6.5,13.5,.483,.482,2.8,3.7,.756,2.0,5.1,7.1,4.2,2.0,0.8,2.4,4.0,15.9,
Kent Benson,26,DET,C,59,,33.2,6.2,13.1,.473,0.0,0.1,.000,6.2,13.0,.475,.473,3.3,4.3,.772,2.1,4.7,6.8,2.9,1.2,1.1,3.2,3.1,15.7,
James Edwards,25,IND,C,81,80,29.3,6.3,12.4,.509,0.0,0.0,.000,6.3,12.4,.510,.509,3.0,4.3,.703,2.4,4.7,7.0,2.6,0.4,1.6,2.0,3.8,15.6,
Swen Nater,31,SDC,C,82,,34.3,6.3,11.4,.553,0.0,0.0,,6.3,11.4,.553,.553,3.0,3.7,.795,3.6,8.8,12.4,2.4,0.6,0.6,2.6,3.6,15.6,
Greg Ballard,26,WSB,SF,82,,31.8,6.7,14.5,.463,0.1,0.4,.219,6.6,14.1,.470,.466,2.0,2.4,.847,2.0,5.0,7.1,2.4,1.4,0.5,1.4,2.4,15.5,
Fred Brown,32,SEA,SG,78,,25.5,6.5,13.3,.488,0.3,0.8,.359,6.2,12.4,.496,.499,2.2,2.7,.832,0.7,1.6,2.2,3.0,1.1,0.2,1.7,1.8,15.5,
Kenny Carr,25,CLE,PF,81,,32.3,5.8,11.3,.511,0.0,0.0,.000,5.8,11.3,.513,.511,3.6,5.0,.714,3.2,7.1,10.3,2.4,0.9,0.5,2.9,3.7,15.2,
Cedric Maxwell,25,BOS,SF,81,81,33.7,5.4,9.3,.588,0.0,0.0,.000,5.4,9.2,.589,.588,4.3,5.6,.782,2.7,3.7,6.5,2.7,1.0,0.8,2.2,3.2,15.2,
Kelvin Ransey,22,POR,PG,80,,30.4,6.6,14.5,.452,0.0,0.4,.097,6.5,14.1,.462,.453,2.1,2.7,.749,0.5,1.9,2.4,6.9,1.1,0.1,2.9,2.5,15.2,"MVP-15,ROY-2"
Alvan Adams,26,PHO,C,75,,27.4,6.1,11.6,.526,0.0,0.0,,6.1,11.6,.526,.526,2.7,3.5,.768,2.1,5.2,7.3,4.6,1.4,0.9,3.0,3.0,14.9,
Reggie King,23,KCK,PF,81,,33.9,5.8,10.7,.544,0.0,0.0,,5.8,10.7,.544,.544,3.3,4.8,.684,2.9,6.8,9.7,1.5,1.3,0.5,2.0,2.8,14.9,
Michael Brooks,22,SDC,SF,82,,30.2,6.0,12.4,.479,0.0,0.1,.000,6.0,12.3,.482,.479,2.8,3.9,.706,2.6,2.8,5.4,2.5,1.2,0.4,2.0,2.9,14.7,ROY-6
Maurice Lucas,28,NJN,PF,68,,31.8,5.9,12.3,.484,0.0,0.0,.000,5.9,12.3,.485,.484,2.8,3.7,.752,2.3,6.2,8.5,2.5,0.8,0.9,2.6,3.8,14.7,
Randy Smith,32,CLE,SG,82,,26.8,5.9,12.7,.466,0.0,0.3,.036,5.9,12.4,.478,.466,2.7,3.3,.815,0.6,1.8,2.4,4.4,1.4,0.2,2.4,1.6,14.6,
Phil Hubbard,24,DET,PF,80,,28.6,5.4,11.0,.492,0.0,0.0,.333,5.4,11.0,.493,.493,3.7,5.3,.690,3.0,4.4,7.3,1.9,1.0,0.3,2.9,4.0,14.5,
Johnny Davis,25,IND,PG,76,73,33.4,5.6,12.1,.465,0.1,0.4,.121,5.6,11.6,.477,.467,3.1,3.9,.796,0.7,1.5,2.2,6.3,1.3,0.2,2.2,2.4,14.4,
Dave Greenwood,23,CHI,PF,82,82,33.0,5.9,12.1,.486,0.0,0.0,.000,5.9,12.0,.487,.486,2.6,3.5,.748,3.0,5.9,8.8,2.7,0.9,1.5,2.3,3.4,14.4,
Roger Phegley,24,CLE,SG,82,,27.7,5.8,11.8,.491,0.1,0.3,.286,5.7,11.4,.497,.495,2.7,3.3,.839,1.1,1.9,3.0,2.2,0.8,0.2,2.0,3.2,14.4,
Jim Spanarkel,23,DAL,SF,82,,28.3,4.9,10.6,.467,0.0,0.1,.100,4.9,10.4,.471,.467,4.6,5.2,.887,1.7,1.9,3.6,2.8,1.4,0.2,2.1,2.8,14.4,
Bob Lanier,32,MIL,C,67,,26.2,5.6,10.7,.525,0.0,0.0,1.000,5.6,10.7,.524,.526,3.1,4.1,.751,1.9,4.3,6.2,2.7,1.1,1.2,2.1,2.7,14.3,MVP-22
Larry Kenon,28,CHI,SF,77,,28.1,5.9,12.3,.480,0.0,0.0,,5.9,12.3,.480,.480,2.3,3.2,.735,2.3,2.8,5.2,1.6,1.0,0.2,2.1,2.1,14.1,
James Bailey,23,SEA,PF,82,,31.0,5.4,10.8,.499,0.0,0.0,.500,5.4,10.8,.499,.500,3.1,4.4,.709,2.3,5.1,7.4,1.2,0.9,1.7,2.7,4.0,14.0,
Mike Bantom,29,IND,SF,76,74,31.3,5.7,11.6,.489,0.0,0.1,.000,5.7,11.5,.492,.489,2.6,3.7,.708,2.0,3.6,5.6,3.2,1.1,1.1,2.6,3.7,14.0,
Darryl Dawkins,24,PHI,C,76,76,27.5,5.6,9.2,.607,0.0,0.0,,5.6,9.2,.607,.607,2.9,4.0,.720,1.4,5.8,7.2,1.4,0.5,1.5,2.9,4.2,14.0,
Sidney Moncrief,23,MIL,SG,80,,30.2,5.0,9.2,.541,0.0,0.1,.222,5.0,9.1,.545,.543,4.0,5.0,.804,2.3,2.8,5.1,3.3,1.1,0.5,1.8,2.0,14.0,
Tiny Archibald,32,BOS,PG,80,72,35.3,4.8,9.6,.499,0.0,0.1,.000,4.8,9.5,.505,.499,4.3,5.2,.816,0.5,1.8,2.2,7.7,0.9,0.2,3.3,2.5,13.8,"MVP-9,AS,NBA2"
Billy Ray Bates,24,POR,SG,77,,20.3,5.7,11.7,.487,0.2,0.7,.259,5.5,11.0,.501,.494,2.2,2.6,.854,0.9,1.1,2.0,2.5,1.1,0.1,1.9,1.6,13.8,
Keith Herron,24,DET,SG,80,,28.4,5.4,11.9,.453,0.0,0.1,.182,5.4,11.8,.456,.454,2.9,3.3,.854,1.2,1.4,2.6,1.9,1.1,0.3,1.9,1.9,13.7,
Tom LaGarde,25,DAL,PF,82,82,32.6,5.1,10.8,.470,0.0,0.0,,5.1,10.8,.470,.470,3.5,5.4,.649,2.2,6.0,8.1,2.9,0.4,0.5,2.5,3.6,13.7,
Bobby Jones,29,PHI,PF,81,0,25.3,5.0,9.3,.539,0.0,0.0,.000,5.0,9.3,.541,.539,3.5,4.3,.813,1.8,3.6,5.4,2.8,1.2,0.9,1.8,2.8,13.5,"MVP-24,AS,DEF1"
Ricky Sobers,28,CHI,PG,71,,25.4,5.0,10.8,.462,0.2,0.9,.258,4.8,9.9,.481,.473,3.3,3.5,.935,0.6,1.4,2.0,4.0,1.4,0.2,2.9,3.2,13.5,
Calvin Natt,24,POR,SF,74,,28.5,5.3,10.7,.497,0.1,0.1,.500,5.3,10.6,.497,.500,2.7,3.8,.707,2.0,3.8,5.8,2.1,1.0,0.2,2.2,2.5,13.4,
Kevin Porter,30,WSB,PG,81,,31.8,5.5,10.6,.519,0.0,0.1,.250,5.5,10.5,.523,.521,2.4,3.0,.773,0.4,1.1,1.5,9.1,1.4,0.1,3.1,3.2,13.4,
Terry Tyler,24,DET,SF,82,,31.1,5.8,10.9,.532,0.0,0.1,.000,5.8,10.8,.537,.532,1.8,3.0,.592,2.4,4.5,6.9,1.7,1.4,2.2,2.0,2.6,13.4,
Quinn Buckner,26,MIL,PG,82,82,29.1,5.7,11.7,.493,0.0,0.1,.167,5.7,11.6,.495,.493,1.8,2.5,.734,1.1,2.6,3.6,4.7,2.4,0.0,2.9,3.3,13.3,"MVP-30,DEF2"
Geoff Huston,23,2TM,PG,81,,30.0,5.7,11.6,.489,0.0,0.1,.200,5.7,11.6,.491,.490,1.9,2.6,.708,0.6,1.1,1.7,4.9,0.7,0.1,2.2,1.8,13.2,
Mike Gminski,21,NJN,C,56,,28.2,5.2,12.3,.423,0.0,0.0,.000,5.2,12.3,.424,.423,2.8,3.6,.767,2.4,5.0,7.5,1.3,1.0,1.8,2.3,2.3,13.2,
Sly Williams,23,NYK,PF,67,,29.5,5.2,10.6,.493,0.0,0.1,.250,5.2,10.4,.496,.494,2.8,4.0,.690,2.4,3.8,6.2,2.7,1.7,0.3,2.1,3.0,13.2,
George McGinnis,30,IND,PF,69,56,26.7,5.0,11.1,.453,0.0,0.1,.000,5.0,11.0,.457,.453,3.0,5.6,.538,2.4,5.3,7.7,3.0,1.4,0.4,3.2,3.5,13.1,
Vinnie Johnson,24,SEA,PG,81,,28.5,5.2,9.7,.534,0.0,0.1,.200,5.2,9.6,.536,.534,2.6,3.3,.793,2.4,2.1,4.5,4.2,1.0,0.2,2.7,2.4,13.0,
Lonnie Shelton,25,SEA,PF,14,,31.4,5.2,12.4,.420,0.0,0.0,,5.2,12.4,.420,.420,2.6,3.9,.655,2.2,3.4,5.6,2.5,1.6,0.2,2.9,3.4,13.0,
Bill Robinzine,28,2TM,PF,78,,25.8,5.0,10.6,.475,0.0,0.1,.167,5.0,10.5,.477,.475,2.8,3.6,.776,2.2,4.7,6.8,1.5,1.0,0.1,2.4,3.5,12.9,
Andrew Toney,23,PHI,SG,75,57,23.6,5.3,10.7,.495,0.1,0.4,.310,5.2,10.4,.502,.501,2.1,3.0,.712,0.4,1.5,1.9,3.6,0.8,0.1,2.9,3.1,12.9,ROY-7
Mickey Johnson,28,MIL,PF,82,82,25.8,4.6,10.3,.448,0.0,0.2,.167,4.6,10.1,.454,.450,3.2,4.0,.789,2.2,4.4,6.6,3.5,1.1,0.9,2.8,3.1,12.5,
Mitch Kupchak,26,WSB,PF,82,,23.6,4.8,9.1,.525,0.0,0.0,.000,4.8,9.1,.525,.525,2.9,4.1,.706,2.4,4.5,6.9,0.8,0.4,0.3,2.0,2.4,12.5,
Wes Matthews,21,2TM,PG,79,,28.7,4.9,9.9,.494,0.1,0.3,.238,4.8,9.6,.501,.497,2.6,3.2,.802,0.6,1.2,1.8,5.2,1.4,0.2,3.3,3.1,12.4,
Doug Collins,29,PHI,SG,12,12,27.4,5.2,10.5,.492,0.0,0.0,,5.2,10.5,.492,.492,2.0,2.4,.828,0.5,1.9,2.4,3.5,0.6,0.3,1.8,1.9,12.3,
Greg Kelser,23,DET,SF,25,,26.2,4.8,11.4,.421,0.0,0.1,.000,4.8,11.3,.424,.421,2.7,4.2,.642,2.1,2.7,4.8,1.8,1.4,1.2,3.1,3.6,12.3,
Mark Olberding,24,SAS,SF,82,82,29.4,4.2,8.4,.508,0.0,0.1,.143,4.2,8.3,.512,.509,3.8,4.6,.829,1.8,4.0,5.7,3.4,0.9,0.4,2.5,3.7,12.3,
Steve Hawes,30,ATL,C,74,,31.2,4.5,8.6,.523,0.0,0.1,.250,4.5,8.6,.524,.524,3.0,3.8,.799,2.2,5.4,7.6,2.3,1.0,0.4,2.2,3.9,12.0,
Joe Bryant,26,SDC,PF,82,,28.8,4.6,9.6,.479,0.0,0.2,.133,4.6,9.5,.486,.480,2.4,3.0,.791,1.8,3.6,5.4,2.3,0.9,0.4,2.1,3.2,11.6,
Rudy Tomjanovich,32,HOU,PF,52,,24.3,5.1,10.8,.467,0.2,1.0,.235,4.8,9.8,.490,.478,1.3,1.6,.793,1.5,2.5,4.0,1.6,0.4,0.1,1.1,2.3,11.6,
Brian Winters,28,MIL,SG,69,,25.7,4.8,10.1,.475,0.3,0.7,.353,4.5,9.4,.485,.488,1.7,2.0,.869,0.5,1.6,2.0,3.3,1.0,0.1,2.0,2.7,11.6,
Don Collins,22,2TM,SF,81,,22.8,4.4,10.0,.444,0.0,0.1,.000,4.4,9.9,.447,.444,2.6,3.4,.776,1.6,1.7,3.3,2.3,1.3,0.3,2.1,3.2,11.5,
John Johnson,33,SEA,SF,80,,29.1,4.7,10.8,.431,0.0,0.0,.000,4.7,10.8,.431,.431,2.2,2.7,.808,1.7,2.8,4.5,3.9,0.7,0.3,2.9,2.5,11.5,
Kiki Vandeweghe,22,DEN,SF,51,,27.0,4.5,10.5,.426,0.0,0.1,.000,4.5,10.4,.432,.426,2.5,3.1,.818,1.7,3.6,5.3,1.8,0.6,0.5,1.7,2.3,11.5,
Kermit Washington,29,POR,PF,73,,29.0,4.5,7.8,.569,0.0,0.0,.000,4.5,7.8,.570,.569,2.5,3.9,.628,3.2,6.2,9.4,2.0,1.2,1.2,2.0,3.5,11.4,DEF2
Darwin Cook,22,NJN,SG,81,,24.4,4.7,10.1,.468,0.1,0.3,.240,4.7,9.8,.475,.471,1.6,2.2,.733,1.2,1.7,2.9,3.7,1.7,0.4,2.2,2.4,11.2,
Brad Davis,25,DAL,PG,56,,30.1,4.1,7.3,.561,0.1,0.3,.176,4.1,7.0,.578,.565,2.9,3.6,.799,0.5,2.2,2.7,6.9,0.9,0.2,2.2,2.8,11.2,
Mike O'Koren,22,NJN,SF,79,,31.3,4.6,9.5,.486,0.1,0.2,.278,4.6,9.3,.491,.489,1.7,2.7,.637,2.3,3.8,6.1,3.2,1.1,0.3,1.8,3.1,11.0,ROY-7
Jim Chones,31,LAL,PF,82,,31.2,4.6,9.2,.503,0.0,0.0,.000,4.6,9.1,.506,.503,1.5,2.4,.653,2.2,5.8,8.0,1.9,0.5,1.2,1.9,4.0,10.8,
Steve Mix,33,PHI,SF,72,1,18.4,4.0,8.0,.501,0.0,0.0,.000,4.0,7.9,.503,.501,2.8,3.3,.833,1.5,2.2,3.7,1.6,0.8,0.3,1.2,1.5,10.8,
George Johnson,24,IND,PF,43,19,21.6,4.2,9.2,.462,0.0,0.1,.000,4.2,9.0,.468,.462,2.2,2.8,.762,2.3,4.2,6.5,2.0,1.1,0.5,2.0,2.8,10.6,
Tom Owens,31,POR,PF,79,,23.3,4.1,8.0,.511,0.0,0.1,.000,4.1,7.9,.514,.511,2.4,3.2,.764,2.1,3.7,5.8,1.8,0.5,0.6,1.6,3.5,10.6,
Dave Corzine,24,SAS,C,82,,23.9,4.5,9.1,.490,0.0,0.0,.000,4.5,9.1,.492,.490,1.5,2.1,.714,2.8,5.0,7.8,1.4,0.5,1.2,1.6,2.6,10.5,
Mike Dunleavy,26,HOU,SG,74,,21.7,4.2,8.5,.491,0.0,0.2,.063,4.2,8.3,.502,.491,2.1,2.5,.839,0.4,1.2,1.6,3.6,0.9,0.0,1.9,2.2,10.5,
Louis Orr,22,IND,SF,82,7,21.8,4.2,8.6,.491,0.0,0.1,.000,4.2,8.6,.495,.491,2.0,2.5,.807,2.1,2.3,4.4,1.6,0.7,0.3,1.5,1.9,10.5,
Bob McAdoo,29,2TM,PF,16,,20.1,4.3,9.8,.433,0.0,0.1,.000,4.3,9.8,.436,.433,1.8,2.6,.707,1.1,3.1,4.2,1.9,1.1,0.8,2.0,2.4,10.3,
Dave Robisch,31,2TM,C,84,,25.2,3.9,8.8,.446,0.0,0.0,,3.9,8.8,.446,.446,2.4,2.9,.810,1.9,4.1,5.9,2.1,0.4,0.4,1.0,2.1,10.2,
Reggie Johnson,23,SAS,PF,79,,21.7,4.3,8.6,.499,0.0,0.0,.000,4.3,8.6,.499,.499,1.6,2.4,.663,1.7,2.9,4.5,1.0,0.6,0.6,1.6,3.6,10.2,
Brian Taylor,29,SDC,PG,80,,28.9,3.9,7.4,.525,0.6,1.4,.383,3.3,6.0,.559,.562,1.8,2.3,.789,0.7,1.2,1.9,5.5,1.5,0.3,1.4,2.7,10.1,
Richard Washington,25,2TM,PF,80,,22.7,4.3,9.3,.455,0.0,0.0,.500,4.2,9.3,.455,.456,1.5,2.0,.748,2.0,3.7,5.7,1.6,0.6,0.8,1.6,3.5,10.0,
Mike Bratz,25,CLE,PG,80,,32.4,4.0,10.2,.390,0.7,2.1,.337,3.3,8.1,.404,.425,1.3,1.7,.811,0.8,1.7,2.5,5.7,1.7,0.2,2.0,2.4,10.0,
Bob Dandridge,33,WSB,SF,23,,23.7,4.4,10.3,.426,0.0,0.0,.000,4.4,10.3,.428,.426,1.2,1.7,.718,0.8,2.8,3.6,2.6,0.7,0.4,1.4,2.3,10.0,
