Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Jeff Malone,26,WSB,SG,80,80,33.2,8.1,17.0,.476,0.1,0.3,.417,8.0,16.7,.478,.480,4.2,4.8,.882,0.6,2.0,2.6,3.0,0.6,0.2,2.2,2.5,20.5,
Tom Chambers,28,SEA,PF,82,82,32.7,7.5,16.6,.448,0.4,1.3,.303,7.0,15.3,.461,.460,5.1,6.3,.807,1.6,4.3,6.0,2.6,1.1,0.6,2.5,3.6,20.4,
Moses Malone,32,WSB,C,79,78,34.1,6.7,13.8,.487,0.0,0.1,.286,6.7,13.7,.488,.488,6.9,8.7,.788,4.7,6.5,11.2,1.4,0.7,0.9,3.2,2.0,20.3,AS
Patrick Ewing,25,NYK,C,82,82,31.0,8.0,14.4,.555,0.0,0.0,.000,8.0,14.4,.556,.555,4.2,5.8,.716,3.0,5.3,8.2,1.5,1.3,3.0,3.5,4.0,20.2,"DPOY-5,AS,NBA2,DEF2"
Chris Mullin,24,GSW,SF,60,55,33.9,7.8,15.4,.508,0.6,1.6,.351,7.3,13.8,.526,.526,4.0,4.5,.885,1.0,2.5,3.4,4.8,1.9,0.5,2.6,2.3,20.2,
Kiki Vandeweghe,29,POR,SF,37,7,28.1,7.6,15.1,.508,0.6,1.6,.379,7.1,13.5,.523,.528,4.3,4.9,.878,1.0,2.0,2.9,1.9,0.6,0.2,1.3,1.8,20.2,
Adrian Dantley,32,DET,SF,69,50,31.1,6.4,12.5,.514,0.0,0.0,.000,6.4,12.5,.516,.514,7.1,8.3,.860,1.2,2.1,3.3,2.5,0.6,0.1,2.0,2.1,20.0,MVP-14
James Worthy,26,LAL,SF,75,72,35.4,8.2,15.5,.531,0.0,0.2,.125,8.2,15.3,.537,.532,3.2,4.1,.796,1.7,3.3,5.0,3.9,1.0,0.7,2.1,2.3,19.7,AS
Thurl Bailey,26,UTA,SF,82,10,34.2,7.7,15.7,.492,0.0,0.0,.333,7.7,15.6,.493,.493,4.1,5.0,.826,1.6,4.8,6.5,1.9,0.6,1.5,2.3,2.3,19.6,6MOY-2
Magic Johnson,28,LAL,PG,72,70,36.6,6.8,13.8,.492,0.2,0.8,.196,6.7,13.1,.510,.497,5.8,6.8,.853,1.2,5.0,6.2,11.9,1.6,0.2,3.7,2.0,19.6,"MVP-3,AS,NBA1"
Alvin Robertson,25,SAS,SG,82,82,36.3,8.0,17.2,.465,0.3,1.2,.284,7.7,16.0,.478,.475,3.3,4.5,.748,2.0,4.1,6.1,6.8,3.0,0.8,3.1,3.7,19.6,"DPOY-4,AS,DEF2"
Isiah Thomas,26,DET,PG,81,81,36.1,7.7,16.6,.463,0.4,1.2,.309,7.3,15.4,.475,.474,3.8,4.9,.774,0.8,2.6,3.4,8.4,1.7,0.2,3.4,2.7,19.5,"MVP-12,AS"
Jerome Kersey,25,POR,SF,79,75,36.6,7.7,15.5,.499,0.0,0.2,.200,7.7,15.3,.502,.500,3.7,5.0,.735,2.7,5.6,8.3,3.1,1.6,0.8,2.0,3.8,19.2,
Larry Nance,28,2TM,PF,67,60,35.6,7.3,13.7,.529,0.0,0.1,.333,7.2,13.6,.531,.530,4.5,5.8,.779,2.9,6.2,9.1,3.1,0.9,2.4,2.3,3.6,19.1,
Cliff Robinson,27,PHI,SF,62,51,34.0,7.8,16.8,.464,0.0,0.1,.222,7.8,16.6,.466,.465,3.4,4.7,.717,1.9,4.7,6.5,2.1,1.3,0.6,2.6,3.1,19.0,
Fat Lever,27,DEN,SG,82,82,37.3,7.8,16.6,.473,0.1,0.7,.211,7.7,15.9,.484,.477,3.0,3.9,.785,2.5,5.6,8.1,7.8,2.7,0.3,2.2,2.6,18.9,"MVP-9,DPOY-5,AS,DEF2"
Rolando Blackman,28,DAL,SG,71,69,36.3,7.0,14.8,.473,0.0,0.1,.000,7.0,14.7,.476,.473,4.7,5.3,.873,1.2,2.3,3.5,3.7,0.9,0.3,2.0,1.6,18.7,
Brad Daugherty,22,CLE,C,79,78,37.4,7.0,13.7,.510,0.0,0.0,.000,7.0,13.7,.511,.510,4.8,6.7,.716,1.9,6.5,8.4,4.2,0.6,0.7,3.4,3.0,18.7,AS
Buck Williams,27,NJN,PF,70,70,37.7,6.7,11.9,.560,0.0,0.0,1.000,6.6,11.9,.560,.561,4.9,7.4,.668,4.3,7.7,11.9,1.6,1.0,0.6,2.7,3.8,18.3,"MVP-14,DEF2"
Mike Woodson,29,LAC,SG,80,77,31.7,7.0,15.8,.445,0.2,1.0,.231,6.8,14.8,.459,.452,3.7,4.3,.868,0.8,1.6,2.4,3.4,1.4,0.3,2.3,2.6,18.0,
Walter Davis,33,PHO,SF,68,48,28.7,7.2,15.2,.473,0.5,1.4,.375,6.6,13.8,.483,.491,3.0,3.4,.887,0.5,1.9,2.3,4.1,1.3,0.0,1.9,1.9,17.9,
Eddie Johnson,28,PHO,SF,73,59,29.8,7.3,15.2,.480,0.3,1.3,.255,7.0,13.9,.501,.491,2.8,3.3,.850,1.7,2.7,4.4,2.5,0.5,0.1,1.9,2.6,17.7,
Walter Berry,23,SAS,SF,73,56,26.3,7.4,13.2,.563,0.0,0.0,,7.4,13.2,.563,.563,2.6,4.4,.600,2.4,3.0,5.4,1.5,0.8,0.9,2.2,2.8,17.4,
Gerald Wilkins,24,NYK,SG,81,78,33.4,7.3,16.3,.446,0.5,1.6,.302,6.8,14.8,.462,.461,2.4,3.0,.786,1.3,2.0,3.3,4.0,1.1,0.3,2.6,2.3,17.4,
Bernard King,31,WSB,SF,69,38,29.6,6.8,13.6,.501,0.0,0.1,.167,6.8,13.5,.503,.502,3.6,4.7,.762,1.2,2.8,4.1,2.8,0.7,0.1,3.1,2.9,17.2,
Derek Harper,26,DAL,PG,82,82,37.0,6.5,14.2,.459,0.7,2.3,.313,5.8,11.9,.488,.485,3.2,4.2,.759,0.9,2.1,3.0,7.7,2.0,0.4,2.3,2.0,17.0,
Chuck Person,23,IND,SF,79,71,35.5,7.3,15.8,.459,0.7,2.2,.333,6.5,13.6,.480,.483,1.7,2.5,.670,2.2,4.6,6.8,3.9,0.9,0.1,2.7,3.4,17.0,
Mike Gminski,28,2TM,C,81,81,36.6,6.2,13.9,.448,0.0,0.0,.000,6.2,13.9,.449,.448,4.4,4.8,.906,3.0,7.0,10.0,1.7,0.8,1.5,2.2,2.2,16.9,
Jack Sikma,32,MIL,PF,82,82,35.6,6.3,12.9,.486,0.0,0.2,.214,6.2,12.7,.489,.487,3.9,4.2,.922,2.4,6.3,8.6,3.4,1.1,1.0,1.9,3.9,16.5,
Ricky Pierce,28,MIL,SG,37,0,26.1,6.7,13.1,.510,0.1,0.4,.214,6.6,12.8,.519,.513,2.9,3.3,.877,0.8,1.4,2.2,2.0,0.6,0.2,1.5,2.5,16.4,
Orlando Woolridge,28,NJN,SF,19,12,32.7,5.8,13.0,.445,0.0,0.1,.000,5.8,12.9,.449,.445,4.8,6.8,.708,1.6,3.2,4.8,3.7,0.7,1.1,2.5,3.8,16.4,
Wayman Tisdale,23,IND,PF,79,57,30.1,6.5,12.6,.512,0.0,0.0,.000,6.5,12.6,.513,.512,3.1,4.0,.783,2.1,4.1,6.2,1.3,0.7,0.4,1.8,3.5,16.1,
Frank Brickowski,28,SAS,C,70,68,31.8,6.1,11.5,.528,0.0,0.1,.200,6.1,11.4,.530,.529,3.8,5.0,.768,2.4,4.5,6.9,3.8,1.1,0.5,3.0,3.9,16.0,
Mark Price,23,CLE,PG,80,79,32.8,6.2,12.2,.506,0.9,1.9,.486,5.3,10.3,.510,.543,2.8,3.2,.877,0.7,1.6,2.3,6.0,1.2,0.2,2.3,1.5,16.0,
Johnny Dawkins,24,SAS,PG,65,61,33.5,6.2,12.8,.485,0.3,0.9,.311,5.9,11.9,.499,.496,3.0,3.4,.896,1.0,2.1,3.1,7.4,1.4,0.0,2.4,1.5,15.8,
Kevin Duckworth,23,POR,C,78,50,28.5,5.8,11.6,.496,0.0,0.0,,5.8,11.6,.496,.496,4.2,5.5,.770,2.9,4.5,7.4,0.8,0.4,0.4,2.3,3.6,15.8,MIP-1
Danny Ainge,28,BOS,SG,81,81,37.3,6.0,12.1,.491,1.8,4.4,.415,4.1,7.7,.534,.566,2.0,2.2,.878,0.7,2.3,3.1,6.2,1.4,0.2,1.9,2.5,15.7,AS
Ralph Sampson,27,2TM,C,48,44,34.6,6.2,14.2,.438,0.0,0.2,.182,6.2,14.0,.443,.440,3.1,4.1,.760,2.9,6.7,9.6,2.5,0.9,1.8,3.6,3.4,15.6,
Rod Higgins,28,GSW,SF,68,67,32.2,5.6,10.7,.526,0.3,0.6,.487,5.3,10.1,.528,.539,4.0,4.7,.848,1.4,2.9,4.3,2.8,1.0,0.5,1.6,2.8,15.5,
Ron Harper,24,CLE,SG,57,52,32.1,6.0,12.8,.464,0.1,0.4,.150,5.9,12.5,.473,.467,3.4,4.9,.705,1.1,2.8,3.9,4.9,2.1,0.9,2.8,2.8,15.4,
Steve Johnson,30,POR,C,43,33,24.4,6.0,11.3,.529,0.0,0.0,.000,6.0,11.3,.530,.529,3.4,5.8,.586,2.0,3.7,5.6,1.3,0.4,0.7,2.8,3.5,15.4,AS
Jay Vincent,28,DEN,SF,73,8,24.0,6.1,13.1,.466,0.0,0.1,.250,6.1,13.1,.466,.466,3.2,3.9,.805,1.1,3.1,4.2,2.0,0.6,0.4,1.9,2.7,15.4,
Roy Hinson,26,2TM,SF,77,57,33.7,5.9,12.1,.487,0.0,0.0,.000,5.9,12.1,.488,.487,3.5,4.6,.775,2.1,4.6,6.7,1.3,0.9,1.8,2.2,3.6,15.3,
Sleepy Floyd,27,2TM,PG,77,73,32.6,5.5,12.6,.433,0.2,0.9,.194,5.3,11.6,.453,.441,3.9,4.6,.850,1.0,2.8,3.8,7.1,1.2,0.2,2.9,2.5,15.0,
Terry Porter,24,POR,PG,82,82,36.5,5.6,10.9,.519,0.3,0.8,.348,5.3,10.0,.533,.533,3.3,4.0,.846,0.8,3.8,4.6,10.1,1.8,0.2,3.0,2.5,14.9,
Armen Gilliam,23,PHO,PF,55,53,32.9,6.2,13.1,.475,0.0,0.0,,6.2,13.1,.475,.475,2.4,3.5,.679,2.4,5.5,7.9,1.3,1.1,0.5,2.2,2.6,14.8,
John Stockton,25,UTA,PG,82,79,34.7,5.5,9.6,.574,0.3,0.8,.358,5.2,8.8,.594,.589,3.3,4.0,.840,0.7,2.2,2.9,13.8,3.0,0.2,3.2,3.0,14.7,"MVP-10,DPOY-8,NBA2"
Kareem Abdul-Jabbar,40,LAL,C,80,80,28.9,6.0,11.3,.532,0.0,0.0,.000,6.0,11.3,.532,.532,2.6,3.4,.762,1.5,4.5,6.0,1.7,0.6,1.2,2.0,2.7,14.6,AS
Michael Cage,26,LAC,PF,72,70,36.9,5.0,10.6,.470,0.0,0.0,.000,5.0,10.6,.471,.470,4.5,6.6,.688,5.2,7.9,13.0,1.5,1.3,0.8,2.2,2.7,14.5,
Robert Parish,34,BOS,C,74,73,31.2,6.0,10.1,.589,0.0,0.0,.000,6.0,10.1,.590,.589,2.4,3.3,.734,2.3,6.1,8.5,1.6,0.7,1.1,2.1,2.7,14.3,
Purvis Short,30,HOU,SG,81,11,24.1,5.9,12.2,.481,0.1,0.3,.238,5.8,11.9,.486,.483,2.5,3.0,.858,0.9,1.9,2.7,2.0,0.7,0.2,1.5,2.4,14.3,
Joe Dumars,24,DET,SG,82,82,33.3,5.5,11.7,.472,0.0,0.2,.211,5.5,11.5,.477,.474,3.1,3.8,.815,0.8,1.7,2.4,4.7,1.1,0.2,2.1,1.9,14.2,
Sam Perkins,26,DAL,PF,75,75,33.3,5.3,11.7,.450,0.1,0.4,.167,5.2,11.3,.460,.453,3.6,4.4,.822,2.7,5.3,8.0,1.6,1.0,0.7,1.6,3.0,14.2,DPOY-8
Doc Rivers,26,ATL,PG,80,80,31.3,5.0,11.1,.453,0.1,0.4,.273,4.9,10.7,.460,.458,4.0,5.3,.758,1.0,3.5,4.6,9.3,1.8,0.5,2.6,3.4,14.2,AS
Michael Adams,25,DEN,PG,82,75,33.9,5.1,11.3,.449,1.7,4.6,.367,3.4,6.7,.505,.524,2.0,2.4,.834,0.5,2.2,2.7,6.1,2.0,0.2,1.8,1.7,13.9,MVP-14
Vern Fleming,25,IND,PG,80,80,34.2,5.5,10.6,.523,0.0,0.2,.000,5.5,10.4,.531,.523,2.8,3.5,.802,1.3,3.2,4.6,7.1,1.4,0.1,2.2,2.8,13.9,
Danny Schayes,28,DEN,PF,81,74,26.7,4.5,8.2,.540,0.0,0.0,.000,4.5,8.2,.542,.540,5.0,6.0,.836,2.5,5.7,8.2,1.3,0.8,1.1,1.9,4.0,13.9,
Kenny Smith,22,SAC,PG,61,60,35.6,5.4,11.4,.477,0.2,0.6,.308,5.2,10.7,.487,.486,2.7,3.3,.819,0.7,1.6,2.3,7.1,1.5,0.1,3.0,2.3,13.8,ROY-2
Maurice Cheeks,31,PHI,PG,79,79,36.3,5.4,10.9,.495,0.0,0.3,.136,5.4,10.7,.504,.497,2.9,3.5,.825,0.7,2.5,3.2,8.0,2.1,0.3,2.0,1.5,13.7,"DPOY-8,AS"
Mark Jackson,22,NYK,PG,82,80,39.6,5.3,12.4,.432,0.4,1.5,.254,5.0,10.8,.458,.448,2.5,3.2,.774,1.5,3.4,4.8,10.6,2.5,0.1,3.1,3.0,13.6,"MVP-13,ROY-1"
Bill Laimbeer,30,DET,C,82,82,35.3,5.5,11.3,.493,0.2,0.5,.333,5.4,10.8,.500,.500,2.3,2.6,.874,2.0,8.1,10.1,2.4,0.8,1.0,1.7,3.5,13.5,
Mike Mitchell,32,SAS,SF,68,20,22.1,5.6,11.5,.482,0.0,0.2,.250,5.5,11.4,.486,.484,2.4,2.9,.825,0.8,2.1,2.9,1.0,0.5,0.2,0.8,1.5,13.5,
Steve Stipanovich,27,IND,C,80,80,33.7,5.1,10.4,.496,0.0,0.2,.200,5.1,10.2,.502,.498,3.2,3.9,.809,2.0,6.3,8.3,2.3,1.1,0.9,2.0,3.8,13.5,
Roy Tarpley,23,DAL,PF,81,9,28.5,5.5,11.0,.500,0.0,0.1,.000,5.5,10.9,.503,.500,2.5,3.4,.740,4.4,7.4,11.8,1.1,1.3,1.1,2.1,3.9,13.5,6MOY-1
Quintin Dailey,27,LAC,SG,67,7,19.1,4.9,11.3,.434,0.0,0.2,.167,4.9,11.1,.439,.436,3.6,4.7,.776,0.9,1.4,2.3,1.6,1.0,0.1,1.8,1.9,13.4,
Paul Pressey,29,MIL,SG,75,75,33.1,4.6,9.4,.491,0.1,0.5,.205,4.5,8.8,.508,.497,3.8,4.8,.798,1.7,3.3,5.0,7.0,1.5,0.5,2.6,3.1,13.1,DPOY-8
Benoit Benjamin,23,LAC,C,66,59,32.9,5.2,10.5,.491,0.0,0.1,.000,5.2,10.4,.496,.491,2.7,3.9,.706,1.7,6.3,8.0,2.6,0.8,3.4,3.4,3.1,13.0,
John Long,31,IND,SG,81,81,25.0,5.1,10.9,.474,0.4,1.0,.442,4.7,9.9,.478,.494,2.0,2.3,.907,0.9,1.9,2.8,2.1,1.0,0.1,1.6,2.0,12.8,
John Williams,21,WSB,SF,82,37,29.6,5.2,11.1,.469,0.1,0.5,.132,5.1,10.6,.484,.472,2.3,3.1,.734,1.5,3.9,5.4,2.8,1.4,0.4,1.8,2.6,12.8,
Joe Barry Carroll,29,2TM,C,77,30,26.0,5.2,12.0,.435,0.0,0.0,.000,5.2,12.0,.436,.435,2.2,2.9,.764,1.7,4.6,6.4,1.5,0.6,1.4,2.1,2.5,12.7,
Blair Rasmussen,25,DEN,C,79,45,22.5,5.5,11.2,.492,0.0,0.0,,5.5,11.2,.492,.492,1.7,2.2,.776,1.6,3.9,5.5,1.0,0.3,1.0,0.9,3.1,12.7,
Derek Smith,26,SAC,SG,35,18,25.7,5.0,10.4,.478,0.2,0.7,.348,4.7,9.7,.487,.489,2.5,3.2,.770,1.0,1.9,2.9,2.5,0.6,0.5,1.4,3.1,12.7,
Dennis Johnson,33,BOS,PG,77,74,34.7,4.6,10.4,.438,0.2,0.6,.261,4.4,9.8,.449,.446,3.3,3.9,.856,0.8,2.3,3.1,7.8,1.2,0.4,2.5,2.6,12.6,
Terry Teagle,27,GSW,SG,47,4,20.4,5.3,11.6,.454,0.0,0.2,.111,5.3,11.4,.460,.455,2.1,2.6,.802,0.9,0.9,1.7,1.3,0.7,0.1,1.7,2.0,12.6,
Winston Garland,23,GSW,PG,67,62,31.7,5.1,11.6,.439,0.2,0.6,.333,4.9,11.0,.444,.447,2.1,2.3,.879,1.0,2.4,3.4,6.4,1.7,0.1,2.5,2.8,12.4,ROY-2
Rodney McCray,26,HOU,SF,81,80,33.2,4.4,9.2,.481,0.0,0.0,.000,4.4,9.2,.484,.481,3.6,4.5,.785,2.9,4.9,7.8,3.3,0.7,0.6,1.8,2.0,12.4,DEF1
Charles Oakley,24,CHI,PF,82,82,34.3,4.6,9.5,.483,0.0,0.1,.250,4.5,9.3,.487,.485,3.2,4.4,.727,4.0,9.0,13.0,3.0,0.8,0.3,2.9,3.3,12.4,
Vinnie Johnson,31,DET,SG,82,1,23.6,5.2,11.7,.443,0.1,0.3,.208,5.1,11.4,.449,.446,1.8,2.6,.677,1.1,1.7,2.8,3.3,0.7,0.2,1.9,2.0,12.2,
Mike McGee,28,2TM,SG,48,0,20.9,4.6,11.0,.421,1.1,3.3,.331,3.5,7.7,.459,.471,1.6,2.1,.745,1.1,1.5,2.7,1.5,1.1,0.1,1.4,1.7,12.0,
Tim McCormick,25,2TM,C,70,55,30.2,5.0,9.3,.537,0.0,0.0,.000,5.0,9.2,.539,.537,2.1,3.1,.674,2.1,4.6,6.7,1.7,0.5,0.3,1.6,3.3,12.0,
John Bagley,27,NJN,PG,82,74,33.8,4.8,10.9,.439,0.6,2.0,.292,4.2,9.0,.471,.465,1.8,2.2,.822,0.7,2.4,3.1,5.8,1.3,0.1,2.5,2.0,12.0,
Randy Breuer,27,MIL,C,81,73,27.9,4.8,9.7,.495,0.0,0.0,,4.8,9.7,.495,.495,2.3,3.5,.657,2.4,4.4,6.8,1.3,0.6,1.3,1.3,2.4,12.0,
James Edwards,32,2TM,C,69,44,24.7,4.4,9.3,.470,0.0,0.0,.000,4.4,9.3,.470,.470,3.0,4.7,.654,1.7,4.2,6.0,1.1,0.2,0.5,1.9,3.1,11.8,
Otis Smith,24,2TM,SG,72,18,21.5,4.5,9.2,.491,0.2,0.6,.317,4.3,8.6,.502,.501,2.5,3.2,.777,1.8,1.7,3.4,2.2,1.3,0.6,1.5,2.2,11.7,
Greg Anderson,23,SAS,PF,82,45,24.2,4.6,9.2,.501,0.0,0.1,.200,4.6,9.2,.503,.502,2.4,4.0,.604,2.0,4.3,6.3,1.0,0.7,1.5,1.7,2.8,11.7,ROY-2
Dennis Rodman,26,DET,SF,82,32,26.2,4.9,8.6,.561,0.1,0.2,.294,4.8,8.4,.568,.565,1.9,3.5,.535,3.9,4.8,8.7,1.3,0.9,0.5,1.9,3.3,11.6,DPOY-8
Mychal Thompson,33,LAL,C,80,0,25.1,4.6,9.0,.512,0.0,0.0,.000,4.6,9.0,.515,.512,2.3,3.7,.634,2.5,3.6,6.1,0.8,0.5,1.0,1.4,3.1,11.6,
Kevin Willis,25,ATL,PF,75,55,27.9,4.7,9.2,.518,0.0,0.0,.000,4.7,9.1,.520,.518,2.1,3.3,.649,3.1,4.2,7.3,0.4,0.9,0.5,1.8,3.2,11.6,
A.C. Green,24,LAL,PF,82,64,32.1,3.9,7.8,.503,0.0,0.0,.000,3.9,7.8,.505,.503,3.6,4.6,.773,3.0,5.7,8.7,1.1,1.1,0.5,1.5,2.5,11.4,
Darrell Griffith,29,UTA,SG,52,11,20.2,4.8,11.3,.429,0.5,2.0,.275,4.3,9.3,.462,.453,1.1,1.8,.641,0.7,1.8,2.4,1.8,1.0,0.1,1.3,2.0,11.3,
Bill Cartwright,30,NYK,C,82,4,20.4,3.5,6.4,.544,0.0,0.0,,3.5,6.4,.544,.544,4.1,5.2,.798,1.5,3.1,4.7,1.0,0.5,0.5,1.6,2.9,11.1,
Tony Campbell,25,LAL,SF,13,1,18.6,4.4,7.8,.564,0.1,0.2,.333,4.3,7.5,.571,.569,2.2,3.0,.718,0.6,1.5,2.1,1.2,0.8,0.2,2.0,3.2,11.0,
Otis Birdsong,32,NJN,SG,67,59,28.1,5.0,11.0,.458,0.1,0.4,.360,4.9,10.6,.461,.464,0.7,1.4,.511,1.1,1.4,2.5,3.3,0.8,0.2,1.9,2.1,10.9,
Hot Rod Williams,25,CLE,PF,77,50,27.4,4.1,8.6,.477,0.0,0.0,.000,4.1,8.6,.477,.477,2.7,3.6,.756,2.1,4.5,6.6,1.3,0.8,1.9,1.4,2.6,10.9,
Sidney Moncrief,30,MIL,SG,56,51,25.5,3.9,7.9,.489,0.1,0.6,.161,3.8,7.4,.513,.494,2.9,3.5,.837,1.0,2.2,3.2,3.6,0.7,0.3,1.5,1.9,10.8,
Terry Catledge,24,WSB,PF,70,40,23.0,4.2,8.4,.506,0.0,0.0,.000,4.2,8.3,.508,.506,2.2,3.4,.655,2.6,3.1,5.7,0.9,0.5,0.1,1.4,2.5,10.7,
Rick Mahorn,29,DET,PF,67,64,29.3,4.1,7.2,.574,0.0,0.0,.500,4.1,7.1,.574,.575,2.4,3.2,.756,2.4,6.1,8.4,0.9,0.6,0.6,1.8,3.9,10.7,
John Battle,25,ATL,SG,67,1,18.3,4.1,9.1,.454,0.2,0.6,.390,3.9,8.5,.458,.467,2.1,2.8,.750,0.4,1.3,1.7,2.4,0.5,0.1,1.1,1.3,10.6,
Eric White,22,LAC,SF,17,4,20.7,3.9,7.3,.532,0.1,0.1,1.000,3.8,7.2,.528,.536,2.6,3.4,.789,1.8,1.8,3.6,0.5,0.4,0.2,1.2,1.9,10.5,
Reggie Williams,23,LAC,SF,35,14,24.5,4.3,12.2,.356,0.4,1.7,.224,4.0,10.5,.377,.371,1.4,1.9,.727,1.6,1.8,3.4,1.7,0.8,0.6,1.8,3.1,10.4,
Larry Drew,29,LAC,PG,74,51,27.4,4.4,9.7,.456,0.4,1.2,.289,4.1,8.5,.479,.474,1.1,1.5,.769,0.3,1.3,1.6,5.2,0.9,0.0,2.1,1.5,10.3,
Allen Leavell,30,HOU,SG,80,54,26.9,3.6,8.3,.437,0.2,1.1,.216,3.4,7.2,.471,.451,2.7,3.1,.869,0.3,1.6,1.9,5.1,1.6,0.1,1.6,2.0,10.2,
Dave Corzine,31,CHI,C,80,32,29.1,4.3,8.9,.481,0.0,0.1,.111,4.3,8.8,.486,.482,1.4,1.9,.752,2.1,4.5,6.6,1.9,0.5,1.2,1.4,1.9,10.1,
Kenny Walker,23,NYK,SF,82,61,26.1,4.2,8.9,.473,0.0,0.0,.000,4.2,8.9,.473,.473,1.7,2.2,.775,2.3,2.4,4.7,1.0,0.8,0.7,1.0,3.5,10.1,
Jay Humphries,25,2TM,PG,68,33,26.6,4.2,7.9,.528,0.0,0.3,.167,4.1,7.6,.540,.531,1.6,2.3,.732,0.7,1.8,2.6,5.8,1.2,0.1,1.9,2.6,10.0,
Dell Curry,23,CLE,SG,79,8,19.0,4.3,9.4,.458,0.4,1.0,.346,3.9,8.4,.472,.477,1.0,1.3,.782,0.5,1.6,2.1,1.9,1.2,0.3,1.4,1.6,10.0,
Cliff Levingston,27,ATL,PF,82,32,26.0,3.8,6.9,.557,0.0,0.0,.500,3.8,6.9,.557,.558,2.3,3.0,.772,2.8,3.4,6.1,0.9,0.6,1.0,1.1,3.5,10.0,
