Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Lewis Lloyd,24,HOU,SG,82,82,31.4,7.4,14.4,.516,0.0,0.2,.231,7.4,14.3,.519,.517,2.9,3.6,.789,1.6,2.0,3.6,3.9,1.2,0.5,3.0,2.6,17.8,
Cliff Robinson,23,CLE,C,73,70,32.9,7.3,16.2,.450,0.0,0.0,.500,7.3,16.2,.450,.450,3.2,4.6,.701,2.1,8.2,10.3,2.5,0.7,0.4,2.6,2.7,17.8,
John Drew,29,UTA,SF,81,4,22.2,6.3,13.2,.479,0.1,0.3,.273,6.2,12.9,.483,.482,5.0,6.4,.778,1.8,2.4,4.2,1.7,1.1,0.0,2.4,2.6,17.7,6MOY-2
Larry Nance,24,PHO,PF,82,82,35.4,7.3,12.7,.576,0.0,0.1,.000,7.3,12.6,.580,.576,3.0,4.3,.707,2.8,5.5,8.3,2.6,1.0,2.1,2.2,3.3,17.7,DPOY-9
Magic Johnson,24,LAL,PG,67,66,38.3,6.6,11.6,.565,0.1,0.4,.207,6.5,11.2,.579,.569,4.3,5.3,.810,1.5,5.9,7.3,13.1,2.2,0.7,4.6,2.5,17.6,"MVP-3,DPOY-12,AS,NBA1"
Bill Laimbeer,26,DET,C,82,82,34.9,6.7,12.7,.530,0.0,0.1,.000,6.7,12.6,.535,.530,3.9,4.5,.866,4.0,8.2,12.2,1.8,0.6,1.0,1.8,3.3,17.3,"MVP-12,DPOY-12,AS"
Jamaal Wilkes,30,LAL,SF,75,74,33.4,7.2,14.1,.514,0.0,0.1,.250,7.2,14.0,.516,.515,2.8,3.7,.743,1.7,2.8,4.5,2.9,1.0,0.5,1.8,2.7,17.3,DPOY-12
Bill Cartwright,26,NYK,C,77,77,32.3,5.9,10.5,.561,0.0,0.0,.000,5.9,10.5,.561,.561,5.2,6.5,.805,2.5,5.9,8.4,1.4,0.6,1.3,2.6,3.4,17.0,
Norm Nixon,28,SDC,PG,82,82,37.2,7.2,15.5,.462,0.1,0.6,.239,7.0,14.9,.471,.467,2.5,3.3,.760,0.7,1.8,2.5,11.1,1.1,0.0,3.1,2.2,17.0,
Darryl Dawkins,27,NJN,C,81,80,29.8,6.3,10.6,.593,0.0,0.1,.400,6.2,10.5,.594,.594,4.2,5.7,.735,2.0,4.7,6.7,1.5,0.7,1.7,2.9,4.8,16.8,
Sleepy Floyd,23,GSW,PG,77,73,33.2,6.3,13.6,.463,0.1,0.6,.178,6.2,13.0,.476,.467,4.1,5.0,.816,1.1,2.4,3.5,3.5,1.3,0.4,2.5,2.8,16.8,
Larry Drew,25,KCK,PG,73,73,32.4,6.5,14.1,.462,0.0,0.1,.300,6.5,13.9,.464,.463,3.3,4.3,.776,0.5,1.5,2.0,7.6,1.7,0.1,2.7,2.3,16.4,
John Long,27,DET,SG,82,82,30.7,6.6,14.1,.472,0.0,0.1,.200,6.6,14.0,.473,.472,3.0,3.4,.884,1.7,1.8,3.5,2.5,1.1,0.2,1.7,2.4,16.3,
Calvin Natt,27,POR,SF,79,74,33.4,6.3,10.8,.583,0.0,0.2,.118,6.3,10.6,.593,.585,3.5,4.4,.797,2.1,3.9,6.0,2.3,0.9,0.3,2.1,2.8,16.2,DPOY-9
Maurice Lucas,31,PHO,PF,75,69,30.8,6.0,12.1,.497,0.0,0.1,.000,6.0,12.0,.499,.497,3.9,5.1,.765,2.8,6.9,9.7,2.7,0.7,0.5,2.4,3.1,15.9,
Mychal Thompson,29,POR,C,79,74,33.5,6.2,11.8,.524,0.0,0.0,.000,6.2,11.7,.525,.524,3.4,5.1,.667,3.0,5.7,8.7,3.9,1.1,1.4,3.0,3.0,15.7,DPOY-12
Buck Williams,23,NJN,PF,81,81,37.1,6.1,11.4,.535,0.0,0.0,.000,6.1,11.4,.537,.535,3.5,6.1,.570,4.4,8.0,12.3,1.6,1.0,1.5,2.9,3.7,15.7,
Kenny Carr,28,POR,PF,82,57,29.9,6.3,11.3,.561,0.0,0.1,.000,6.3,11.2,.564,.561,3.0,4.5,.673,2.5,5.3,7.8,1.9,0.8,0.4,2.5,3.3,15.6,6MOY-3
Ricky Sobers,31,WSB,SG,81,81,32.4,6.3,13.8,.456,0.4,1.4,.261,5.9,12.4,.477,.469,2.7,3.3,.837,0.6,1.6,2.2,4.7,1.4,0.2,2.7,3.4,15.6,
Artis Gilmore,34,SAS,C,64,59,31.8,5.5,8.7,.631,0.0,0.0,.000,5.5,8.6,.635,.631,4.4,6.1,.718,3.3,7.0,10.3,1.1,0.6,2.1,2.3,3.6,15.3,
Junior Bridgeman,30,MIL,SF,81,10,30.0,6.3,13.5,.465,0.1,0.4,.194,6.2,13.1,.473,.468,2.4,3.0,.807,1.0,3.1,4.1,3.3,0.7,0.2,1.8,2.8,15.1,
Herb Williams,25,IND,C,69,53,33.0,6.0,12.5,.478,0.0,0.1,.000,6.0,12.4,.480,.478,3.0,4.3,.702,2.2,5.8,8.0,3.1,0.9,1.6,3.0,2.8,14.9,
Ray Williams,29,NYK,SG,76,63,29.3,5.5,12.4,.445,0.3,1.1,.309,5.2,11.3,.458,.458,3.5,4.2,.827,0.9,2.6,3.5,5.9,2.1,0.3,2.9,3.6,14.8,
James Edwards,28,PHO,C,72,67,26.3,6.1,11.3,.536,0.0,0.0,.000,6.1,11.3,.537,.536,2.5,3.5,.720,1.5,3.3,4.8,2.6,0.3,0.4,1.9,3.5,14.7,
Albert King,24,NJN,SF,79,53,26.6,5.9,12.0,.492,0.0,0.3,.136,5.8,11.7,.500,.493,2.9,3.7,.786,1.6,3.3,4.9,2.6,1.2,0.4,2.6,3.3,14.7,
Greg Ballard,29,WSB,SF,82,82,32.9,6.2,12.9,.481,0.0,0.2,.133,6.2,12.8,.486,.482,2.0,2.5,.798,1.7,4.2,6.0,3.5,1.1,0.4,1.7,2.6,14.5,
Mike Woodson,25,KCK,SG,71,12,25.9,5.5,11.5,.477,0.0,0.1,.250,5.5,11.4,.479,.478,3.5,4.3,.818,0.9,1.6,2.5,2.5,1.2,0.4,1.6,2.5,14.5,
James Worthy,22,LAL,PF,82,53,29.5,6.0,10.9,.556,0.0,0.1,.000,6.0,10.8,.560,.556,2.4,3.1,.759,1.9,4.4,6.3,2.5,0.9,0.9,2.2,3.0,14.5,
Al Wood,25,SEA,SG,81,81,27.6,5.8,11.7,.494,0.0,0.3,.143,5.7,11.4,.502,.496,2.8,3.3,.823,1.2,2.2,3.4,2.0,0.8,0.4,1.6,2.6,14.3,
Robert Reid,28,HOU,SF,64,28,30.3,6.3,13.4,.474,0.0,0.1,.250,6.3,13.3,.476,.475,1.3,1.9,.659,1.5,3.8,5.3,3.4,1.4,0.5,1.4,3.8,14.0,
Mickey Johnson,31,GSW,PF,78,25,27.2,4.6,10.9,.421,0.1,0.4,.172,4.5,10.6,.430,.424,4.3,5.5,.785,2.5,4.1,6.6,2.8,1.3,0.4,2.8,3.7,13.6,
Bob Lanier,35,MIL,C,72,72,27.9,5.4,9.5,.572,0.0,0.0,.000,5.4,9.5,.575,.572,2.7,3.8,.708,2.0,4.4,6.3,2.6,0.8,0.7,2.3,3.2,13.6,
Butch Carter,25,IND,SG,73,54,28.0,5.7,11.8,.479,0.2,0.6,.326,5.5,11.2,.488,.488,1.9,2.4,.764,1.0,1.1,2.1,2.8,1.8,0.2,1.9,2.9,13.4,
Rickey Green,29,UTA,PG,81,81,34.2,5.4,11.2,.486,0.0,0.2,.118,5.4,11.0,.493,.487,2.4,2.9,.821,0.7,2.1,2.8,9.2,2.7,0.2,2.1,1.9,13.2,"MVP-13,DPOY-8,AS"
Dennis Johnson,29,BOS,SG,80,78,33.3,4.8,11.0,.437,0.1,0.4,.125,4.8,10.6,.449,.440,3.5,4.1,.852,1.1,2.4,3.5,4.2,1.2,0.7,2.2,3.1,13.2,"DPOY-3,DEF2"
Gene Banks,24,SAS,PF,80,66,32.5,5.3,9.3,.568,0.0,0.1,.167,5.3,9.3,.571,.568,2.5,3.4,.741,2.6,4.7,7.3,3.2,1.3,0.3,2.1,3.2,13.1,
Pat Cummings,27,DAL,PF,80,80,31.2,5.7,11.4,.494,0.0,0.0,.000,5.7,11.4,.495,.494,1.8,2.4,.742,1.9,6.3,8.2,2.0,0.8,0.3,1.8,3.5,13.1,
Bob McAdoo,32,LAL,C,70,0,20.8,5.0,10.7,.471,0.0,0.1,.000,5.0,10.6,.474,.471,3.0,3.8,.803,1.2,3.0,4.1,1.1,0.6,0.7,1.8,2.6,13.1,
George Johnson,27,IND,SF,81,20,25.6,5.1,10.9,.465,0.1,0.6,.234,4.9,10.3,.478,.471,2.8,3.3,.826,1.7,4.0,5.7,2.4,1.0,0.6,2.3,3.2,13.0,
Vinnie Johnson,27,DET,SG,82,0,23.3,5.2,11.0,.473,0.0,0.2,.211,5.1,10.8,.478,.475,2.5,3.4,.753,1.6,1.3,2.9,3.3,0.5,0.2,1.6,2.4,13.0,
Billy Knight,31,KCK,SF,75,39,25.1,4.8,9.7,.491,0.1,0.2,.286,4.7,9.5,.495,.494,3.2,3.8,.859,1.2,2.2,3.4,2.1,0.7,0.1,2.1,1.6,12.8,
Maurice Cheeks,27,PHI,PG,75,75,33.3,5.1,9.4,.550,0.1,0.3,.400,5.0,9.1,.554,.556,2.3,3.1,.733,0.6,2.1,2.7,6.4,2.3,0.3,2.4,2.6,12.7,"DPOY-4,DEF1"
David Thompson,29,SEA,SG,19,0,18.4,4.7,8.7,.539,0.0,0.1,.000,4.7,8.6,.543,.539,3.3,3.8,.849,0.9,1.4,2.3,0.7,0.5,0.7,1.4,1.6,12.6,
Mitchell Wiggins,24,CHI,SG,82,40,25.9,4.9,10.9,.448,0.1,0.4,.241,4.8,10.5,.455,.452,2.6,3.5,.742,1.7,2.3,4.0,2.3,1.3,0.1,1.7,3.4,12.4,
Johnny Davis,28,ATL,PG,75,72,27.7,4.7,10.7,.443,0.0,0.1,.000,4.7,10.6,.447,.443,2.9,3.4,.848,0.7,1.1,1.9,4.3,0.8,0.1,1.8,1.9,12.3,
Reggie Theus,26,2TM,PG,61,35,24.6,4.3,10.2,.419,0.1,0.7,.167,4.2,9.6,.437,.425,3.5,4.6,.762,0.8,1.3,2.1,5.8,0.8,0.2,2.6,2.8,12.2,
Dave Corzine,27,CHI,C,82,82,32.6,4.7,10.0,.467,0.0,0.1,.333,4.7,9.9,.469,.469,2.8,3.4,.840,2.1,5.0,7.0,2.5,0.7,1.5,2.1,2.8,12.2,
Dave Greenwood,26,CHI,PF,78,76,34.8,4.7,9.7,.490,0.0,0.0,.000,4.7,9.6,.491,.490,2.7,3.7,.737,2.7,7.3,10.1,1.8,0.9,0.9,1.9,3.4,12.2,
Jeff Malone,22,WSB,SG,81,2,24.4,5.0,11.3,.444,0.3,0.9,.324,4.7,10.4,.455,.458,1.8,2.1,.826,0.7,1.2,1.9,1.9,0.3,0.2,1.4,2.0,12.1,
Bill Walton,31,SDC,C,55,46,26.8,5.2,9.4,.556,0.0,0.0,.000,5.2,9.4,.558,.556,1.7,2.8,.597,2.4,6.3,8.7,3.3,0.8,1.6,3.2,2.8,12.1,
Frank Johnson,25,WSB,PG,82,81,32.8,4.8,10.2,.467,0.1,0.5,.256,4.6,9.7,.478,.473,2.3,3.1,.742,0.7,1.5,2.2,6.9,1.2,0.1,2.3,2.1,12.0,
Michael Ray Richardson,28,NJN,PG,48,25,26.8,5.1,11.0,.460,0.3,1.2,.241,4.8,9.8,.487,.473,1.6,2.3,.704,1.2,2.4,3.6,4.5,2.1,0.4,2.5,3.3,12.0,
Steve Stipanovich,23,IND,C,81,73,30.0,4.8,10.1,.480,0.0,0.2,.188,4.8,9.9,.486,.482,2.3,3.0,.753,1.4,5.5,6.9,2.1,0.9,0.8,2.0,3.7,12.0,
Cedric Maxwell,28,BOS,SF,80,78,31.3,4.0,7.5,.532,0.0,0.1,.167,4.0,7.4,.536,.533,4.0,5.3,.753,2.5,3.3,5.8,2.6,0.8,0.3,2.5,2.8,11.9,
James Donaldson,26,SDC,C,82,67,30.8,4.4,7.4,.596,0.0,0.0,,4.4,7.4,.596,.596,3.0,4.0,.761,2.0,5.9,7.9,1.1,0.5,1.7,2.1,2.6,11.8,
Gerald Henderson,28,BOS,PG,78,78,26.8,4.8,9.2,.524,0.3,0.7,.351,4.6,8.5,.539,.538,1.7,2.3,.768,0.9,1.0,1.9,3.8,1.5,0.2,2.1,2.7,11.6,
Allen Leavell,26,HOU,PG,82,27,24.5,4.3,8.9,.477,0.1,0.9,.155,4.1,8.0,.512,.485,2.9,3.5,.832,0.4,1.0,1.4,5.6,1.3,0.1,2.2,2.4,11.5,
Jerry Sichting,27,IND,PG,80,80,31.2,5.0,9.3,.532,0.1,0.3,.300,4.9,9.1,.539,.536,1.5,1.7,.867,0.6,1.6,2.1,5.7,1.1,0.1,1.8,2.2,11.5,
Michael Brooks,25,SDC,SF,47,30,29.9,4.5,9.5,.479,0.0,0.1,.000,4.5,9.4,.484,.479,2.2,3.2,.689,3.0,4.3,7.3,1.9,1.1,0.3,1.7,2.7,11.3,
Mike Dunleavy,29,MIL,PG,17,12,23.8,4.1,7.5,.551,1.1,2.6,.422,3.0,4.8,.622,.626,1.9,2.4,.800,0.4,1.3,1.6,4.6,0.7,0.1,2.1,3.0,11.2,
Lester Conner,24,GSW,SG,82,82,31.4,4.4,8.9,.493,0.0,0.1,.167,4.4,8.8,.496,.494,2.3,3.2,.718,1.6,2.1,3.7,4.9,2.0,0.1,1.7,2.1,11.1,
Brad Davis,28,DAL,PG,81,81,32.9,4.3,8.0,.530,0.1,0.5,.184,4.2,7.6,.551,.535,2.5,2.9,.836,0.5,1.8,2.3,6.9,1.2,0.2,2.0,2.7,11.1,
Greg Kelser,26,SDC,SF,80,21,22.3,3.9,7.5,.519,0.0,0.1,.333,3.9,7.5,.521,.521,3.1,4.5,.702,2.4,2.5,4.9,1.1,0.9,0.4,2.4,3.1,11.0,
Jay Vincent,24,DAL,SF,61,5,23.3,4.1,9.5,.435,0.0,0.0,.000,4.1,9.5,.436,.435,2.8,3.5,.781,1.3,2.7,4.0,1.9,0.5,0.2,1.9,2.6,11.0,
John Lucas,30,SAS,PG,63,39,28.7,4.4,9.4,.462,0.3,1.1,.275,4.1,8.3,.487,.478,1.9,2.5,.764,0.4,2.5,2.9,10.7,1.5,0.1,2.3,2.0,10.9,
Phil Hubbard,27,CLE,SF,80,6,22.5,4.0,7.9,.511,0.0,0.0,.000,4.0,7.8,.512,.511,2.8,3.7,.739,2.2,2.6,4.8,1.1,0.9,0.1,1.4,3.1,10.8,6MOY-3
Rodney McCray,22,HOU,SF,79,36,26.3,4.2,8.5,.499,0.0,0.1,.250,4.2,8.5,.500,.499,2.3,3.2,.731,2.2,3.5,5.7,2.2,0.7,0.7,1.5,2.6,10.8,
Truck Robinson,32,NYK,PF,65,63,32.8,4.4,8.9,.489,0.0,0.0,,4.4,8.9,.489,.489,2.0,3.2,.646,2.6,5.8,8.4,1.4,0.7,0.4,2.5,3.3,10.8,
Lonnie Shelton,28,CLE,PF,79,78,26.6,4.7,9.9,.476,0.0,0.1,.200,4.7,9.8,.478,.477,1.4,1.8,.764,1.8,3.1,4.8,2.3,1.0,0.7,2.1,3.5,10.8,DPOY-12
Byron Scott,22,LAL,SG,74,49,22.1,4.5,9.3,.484,0.1,0.5,.235,4.4,8.9,.497,.490,1.5,1.9,.806,0.7,1.5,2.2,2.4,1.1,0.3,1.6,2.4,10.6,
Geoff Huston,26,CLE,PG,77,56,26.5,4.5,9.1,.498,0.0,0.1,.182,4.5,8.9,.503,.499,1.4,2.0,.714,0.4,0.8,1.2,5.4,0.5,0.0,1.9,1.6,10.5,
Rory Sparrow,25,NYK,PG,79,74,30.8,4.4,9.3,.474,0.1,0.5,.256,4.3,8.8,.486,.481,1.4,1.7,.824,0.6,1.8,2.4,6.8,1.3,0.1,2.7,2.9,10.4,DPOY-9
LaSalle Thompson,22,KCK,C,80,38,23.9,4.2,8.0,.523,0.0,0.0,,4.2,8.0,.523,.523,2.0,2.8,.717,3.3,5.6,8.9,1.1,0.9,1.8,2.1,4.1,10.3,
Edgar Jones,27,SAS,PF,81,33,21.9,4.0,8.0,.500,0.1,0.2,.316,3.9,7.7,.506,.505,2.2,3.0,.727,1.8,3.8,5.5,1.0,0.8,1.3,1.5,3.7,10.2,
Darnell Valentine,24,POR,PG,68,60,27.8,3.7,8.3,.447,0.0,0.0,.000,3.7,8.2,.450,.447,2.9,3.6,.789,0.7,1.1,1.9,5.8,1.6,0.1,2.2,2.6,10.2,
Rob Williams,22,DEN,PG,79,66,24.4,3.9,8.5,.461,0.2,0.6,.319,3.7,7.9,.471,.472,2.2,2.6,.818,0.7,1.8,2.5,5.9,1.1,0.1,2.1,3.4,10.2,
Kyle Macy,26,PHO,PG,82,45,29.3,4.4,8.7,.501,0.3,0.9,.329,4.1,7.8,.519,.517,1.2,1.4,.833,0.6,1.7,2.3,4.3,1.5,0.1,1.4,2.2,10.1,
Johnny Moore,25,SAS,PG,59,42,28.0,3.9,8.8,.446,0.5,1.5,.322,3.4,7.3,.471,.473,1.8,2.4,.755,0.6,2.4,3.0,9.6,2.1,0.3,2.4,2.8,10.1,
Caldwell Jones,33,HOU,C,81,73,30.9,3.9,7.8,.502,0.0,0.0,.333,3.9,7.8,.503,.503,2.0,2.4,.837,2.1,5.1,7.2,1.9,0.6,1.0,2.0,4.1,9.9,
Ricky Pierce,24,SDC,SG,69,35,18.6,3.9,8.3,.470,0.0,0.1,.000,3.9,8.1,.478,.470,2.2,2.5,.861,0.9,1.1,2.0,0.9,0.4,0.2,1.2,2.1,9.9,
Wayne Cooper,27,POR,C,81,38,20.5,3.8,8.2,.459,0.0,0.1,.000,3.8,8.1,.463,.459,2.3,2.8,.804,2.2,3.7,5.9,0.9,0.3,1.3,1.4,3.0,9.8,
Mike McGee,24,LAL,SF,77,45,18.5,4.5,7.6,.594,0.0,0.2,.167,4.5,7.4,.603,.596,0.8,1.5,.540,1.5,1.0,2.5,1.1,0.6,0.1,1.4,2.3,9.8,
Derek Smith,22,SDC,SG,61,20,21.3,3.9,7.1,.546,0.0,0.1,.167,3.9,7.0,.551,.547,2.0,2.7,.755,0.9,1.9,2.8,1.3,0.5,0.4,1.3,2.7,9.8,
Fat Lever,23,POR,PG,81,22,24.8,3.9,8.7,.447,0.0,0.2,.200,3.8,8.5,.452,.449,2.0,2.6,.743,1.2,1.5,2.7,4.6,1.7,0.4,1.5,2.2,9.7,
